PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	EA	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZA	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Biesmeijer, J. C.; Roberts, S. P. M.; Reemer, M.; Ohlemueller, R.; Edwards, M.; Peeters, T.; Schaffers, A. P.; Potts, S. G.; Kleukers, R.; Thomas, C. D.; Settele, J.; Kunin, W. E.				Settele, Josef/A-6371-2009; Thomas, Chris D/A-1460-2014; Potts, Simon/ABF-9221-2020; Thomas, Chris D/A-1894-2012; Potts, Simon G/C-7250-2008	Settele, Josef/0000-0002-8624-4983; Thomas, Chris D/0000-0003-2822-1334; Potts, Simon/0000-0002-2045-980X; Thomas, Chris D/0000-0003-2822-1334; Potts, Simon G/0000-0002-2045-980X; Ohlemuller, Ralf/0000-0001-9102-6481			Parallel declines in pollinators and insect-pollinated plants in Britain and the Netherlands								SCIENCE				313	5785			351	354		10.1126/science.1127863				JUL 21 2006	2006	Despite widespread concern about declines in pollination services, little is known about the patterns of change in most pollinator assemblages. By studying bee and hoverfly assemblages in Britain and the Netherlands, we found evidence of declines (pre- versus post-1980) in local bee diversity in both countries; however, divergent trends were observed in hoverflies. Depending on the assemblage and location, pollinator declines were most frequent in habitat and flower specialists, in univoltine species, and/or in nonmigrants. In conjunction with this evidence, outcrossing plant species that are reliant on the declining pollinators have themselves declined relative to other plant species. Taken together, these findings strongly suggest a causal connection between local extinctions of functionally linked plant and pollinator species.																		0036-8075	1095-9203		WOS:000239154300044	16857940	
J	Bjerknes, Anne-Line; Totland, Orjan; Hegland, Stein Joar; Nielsen, Anders				Nielsen, Anders/B-9689-2014; Fletcher, John D/D-8225-2011; Hegland, Stein Joar/C-3337-2009				Do alien plant invasions really affect pollination success in native plant species?								BIOLOGICAL CONSERVATION				138	1-2			1	12		10.1016/j.biocon.2007.04.015				AUG 2007	2007	A growing number of studies on naturally occurring plant species have shown that plantplant interactions for pollination vary from competitive to facilitative. In reviewing the seven published studies on how alien species can affect the pollination success in natives, we found that all authors suggest competitive effects to dominate, either through reduced pollinator visitation rates or through increased heterospecific pollination of native flowers. Although certain pollinator interactions were competitive, the reproductive output in the native species was not always reduced. This implies that natives are not pollen limited, and/or that they compensate for the loss of pollinators by other animals. However, the few studies on pollination interactions between alien and native plant species show differing results. We therefore discuss other properties that can cause aliens to be strong interactors for pollination, and can modify how alien species affect the reproductive success in natives. We also emphasize the spatial scales addressed in the reviewed studies, as alien plant species may represent valuable food resources for many pollinators. Such plant species tend to be interpreted as competitive plants for pollination, whereas we stress their facilitative ability that may occur on a landscape scale by increasing pollinator densities. Additionally, while most studies tend to work within a shorter temporal scale, the impacts of the alien plant introductionsmay differ depending on the year or seasonal time leading to the differing results reported. (c) 2007 Elsevier Ltd. All rights reserved.																		0006-3207	1873-2917		WOS:000247864200001		
J	Brosi, Berry J.; Daily, Gretchen C.; Shih, Tiffany M.; Oviedo, Federico; Duran, Guillermo					Duran, Guillermo/0000-0002-1944-9524; Brosi, Berry/0000-0002-9233-1151			The effects of forest fragmentation on bee communities in tropical countryside								JOURNAL OF APPLIED ECOLOGY				45	3			773	783		10.1111/j.1365-2664.2007.01412.x				JUN 2008	2008	1. Despite ongoing concerns and controversy over a putative 'global pollination crisis' there is little information on the response of bees, the most important group of pollinators, to land-use change. In particular, there are no published studies of the effects of tropical forest fragmentation on entire bee communities.2. We examined bee community responses to forest fragment size, shape, isolation and landscape context (forest variables) by sampling foraging bees at ground level using aerial netting within, and in pastures adjacent to, 22 forest fragments ranging in area from c. 0.25 ha to 230 ha, in southern Costa Rica. We sampled each site 13 times in total, in both wet and dry seasons.3. Although there were no effects of forest variables on bee diversity and abundance, we did find strong changes in bee community composition. In particular, tree-nesting meliponines (social stingless bees) were associated with larger fragments, smaller edge:area ratios and greater proportions of forest surrounding sample points, while introduced Apis showed opposite patterns.4. Community composition was also strikingly different between forests and pastures, despite their spatial proximity. In forests, even in the smallest patches, meliponines comprised a much larger proportion of the apifauna, and orchid bees (euglossines) were common. In pastures, Apis was much more abundant and no euglossine bees were found.5. These results agree broadly with other studies that have found contrasting responses to habitat fragmentation from different bee groups. Conserving meliponine bees, important for pollination of coffee and other crops, and euglossine bees, critical in long-distance pollen transport, will require forest.6. Synthesis and applications. In the first study of the effects of tropical forest fragmentation on entire understorey bee assemblages, we found bee community resilience to land-use change, as deforested sites and small forest fragments can have a diverse component of bees. While bees as a whole show some degree of resilience to land-use change, there are taxon-specific responses and, in our study area, there is clear value to conserving native forest, particularly for the ecologically and economically important meliponine and euglossine bees.																		0021-8901	1365-2664		WOS:000255464600005		
J	Brown, BJ; Mitchell, RJ; Graham, SA				Mitchell, Randall J/G-6380-2010	Mitchell, Randall J/0000-0001-7961-3560			Competition for pollination between an invasive species (purple loosestrife) and a native congener								ECOLOGY				83	8			2328	2336		10.1890/0012-9658(2002)083[2328:CFPBAI]2.0.CO;2				AUG 2002	2002	Invasive species are frequently regarded as Superlative competitors that can vegetatively crowd Out natives, but little is known about whether invasives call compete for pollination services with native plants. We hypothesized that, when the showy invasive species Lythrum salicaria (purple loosestrife) was present, pollinator visitation and seed set would be reduced in a native congener, L. alatum (winged loosestrife). To test this hypothesis, we constructed mixed and monospecific plots of the two species. Over two years of study, we found that L. salicaria significantly reduced both pollinator visitation and seed set in L. alatum. Furthermore, pollinators moved frequently between the two plant species, which may cause heterospecific pollen transfer. Thus, reductions in both pollen quantity and pollen quality may reduce L. alatum seed set. If similar patterns occur in the field, invasive plants may be an even greater threat to natives than previously thought.																		0012-9658			WOS:000177434200026		
J	Brown, MJF; Schmid-Hempel, R; Schmid-Hempel, P				Brown, Mark/E-7644-2010				Strong context-dependent virulence in a host-parasite system: reconciling genetic evidence with theory								JOURNAL OF ANIMAL ECOLOGY				72	6			994	1002		10.1046/j.1365-2656.2003.00770.x				NOV 2003	2003	1. Parasites can have dramatic effects on the ecology of their hosts. Such strong host-parasite interactions are the result of either parasites with generally high virulence, or generally benign parasites that nevertheless express context-dependent virulence. Theoretically, one indication that an apparently benign parasite nevertheless has a large impact on its host should be the existence of strong genotypic interactions between host and parasite.2. Crithidia bombi (Trypanosomatidae) is a highly prevalent but generally benign gut parasite of the bumble-bee Bombus terrestris. The demonstration of strong genotypic interactions between C. bombi and B. terrestris, however, suggests that context-dependent virulence may have a large impact on the host population. We thus investigated the effects of C. bombi across the entire life cycle of its host, including the stressful times of hibernation and colony-founding. Owing to the high prevalence and rates of transmission of the parasite in field populations, we used a large-scale laboratory experiment.3. Under stressful hibernation, infected queens lost more mass. Infection also significantly reduced colony-founding success, colony size, male production and overall fitness, by up to 40%. These findings show that strong genotypic host-parasite interactions may indeed be a reliable indicator that apparently benign and highly prevalent parasites are nevertheless exerting a dramatic impact on their host populations.																		0021-8790	1365-2656		WOS:000186432900009		
J	Brown, MJF; Loosli, R; Schmid-Hempel, P				Brown, Mark/E-7644-2010				Condition-dependent expression of virulence in a trypanosome infecting bumblebees								OIKOS				91	3			421	427		10.1034/j.1600-0706.2000.910302.x				DEC 2000	2000	Parasite virulence affects both the temporal dynamics of host-parasite relationships and the degree to which parasites regulate host populations. If hours can compensate for parasitism, then parasites may exhibit condition dependent virulence, with high virulence being seen only a hen the host is under conditions of stress. Despite their usually low level of virulence, theory suggests that such parasites may still affect host population dynamics. We tested whether a trypanosome intestinal parasite of bumblebees, Crithidia bombi, expresses condition-dependent virulence. Hosts were infected with the parasite and then kept under either favourable or starvation (stressed) conditions. Under favourable conditions the infection caused no mortality, while when hosts were starved the infection increased the host mortality rate by 50%. In addition, we found a parasite-related change in host resource allocation patterns. Infected bees invested relatively more resources into their fat body and less into their reproductive system than did non-infected bees. Whether this reallocation is parasite-driven, to enhance transmission, or a host-response to parasitism, remains unknown.																		0030-1299			WOS:000166777500002		
J	BULL, JJ								PERSPECTIVE - VIRULENCE								EVOLUTION				48	5			1423	1437		10.1111/j.1558-5646.1994.tb02185.x				OCT 1994	1994	Why do parasites harm their hosts? Intuition suggests that parasites should evolve to be benign whenever the host is needed for transmission: Yet a growing theoretical literature offers several models to explain why natural selection may favor virulent parasites over avirulent ones. This perspective first organizes these models into a simple framework and then evaluates the empirical evidence for and against the models. There is relatively scant evidence to support any of the models rigorously, and indeed, there are only a few unequivocal observations of virulence actually evolving in parasite populations. These shortcomings are surmountable, however, and empirical models of host-parasite interactions have been developed for many kinds of pathogens so that the relevant data could be acquired in the near future. Aside from academic interest, the evolution of virulence has potential medical and agricultural ramifications that may provide evolutionary biology with opportunities for contributions to human welfare. For example, understanding the evolution of parasite virulence may help us design better vaccines, prevent the emergence of highly virulent strains in the future, and diminish the virulence of present pathogens. These potential applications notwithstanding, the usefulness of an evolutionary theory of virulence to social problems has not been demonstrated and is even doubtful in some cases. One promising area for contributions from evolutionary theory is in designing live, attenuated vaccines.																		0014-3820	1558-5646		WOS:A1994QQ65900001	28568406	
J	Buttermore, RE; Pomeroy, N; Hobson, W; Semmens, T; Hart, R								Assessment of the genetic base of Tasmanian bumble bees (Bombus terrestris) for development as pollination agents								JOURNAL OF APICULTURAL RESEARCH				37	1			23	25		10.1080/00218839.1998.11100950				1998	1998	The bumble bee Bombus terrestris has spread over much of the island state of Tasmania since it was first found there in 1992. Horticulturists in Tasmania are hoping to use local, commercially raised colonies for use as pollinators in glasshouses. In this experiment 100 field-captured queens were confined under conditions suitable for colony establishment to check for the prevalence of diploid male production, an indication of inbreeding. The ratio of males to workers at the beginning of colony development was used as an indicator. Results of this experiment show that the Tasmanian bumble bee population is presently very inbred. About 50% of the adult-producing colonies produced initial sex ratios consistent with male diploidy, which suggests that the entire Tasmanian population may be descended from one inseminated queen. The importation of new genetic material may be necessary to sustain commercial breeding of B. terrestris in Tasmania.																		0021-8839			WOS:000074656300004		
J	Chapman, RE; Bourke, AFG				Bourke, Andrew/E-5271-2011				The influence of sociality on the conservation biology of social insects								ECOLOGY LETTERS				4	6			650	662		10.1046/j.1461-0248.2001.00253.x				NOV 2001	2001	Social insects (ants, bees, wasps and termites) as a group are species rich and ecologically dominant. Many are outstanding "ecological engineers", or providers of "ecosystem services", or potential bioindicator species. Few social insects are currently formally classified as Threatened, but this is almost certainly due to a lack of information on population sizes and trends in scarce species. The main influence that sociality has on threats faced by social insects is in reducing effective population sizes, increasing population genetic subdivision and possibly reducing levels of genetic variation relative to solitary species. The main influence that sociality has on threats from social insects is via its role in the ecological success of invasive species, which frequently pose a major hazard to native biotas. In some cases, social features underpinning ecological success in the original range almost certainly contribute to the success of invasive social insects. However, recent studies show or strongly suggest that, in some of the most notoriously invasive populations of ants, bees and wasps, novel social traits have arisen that greatly enhance the rate of spread and ecological competitiveness of these populations. Sociality can therefore represent either a liability or an asset in its contribution to the persistence of social insect populations.																		1461-023X	1461-0248		WOS:000172341500018		
J	Chittka, L; Schurkens, S				Chittka, Lars/C-3110-2012	Chittka, Lars/0000-0001-8153-1732			Successful invasion of a floral market - An exotic Asian plant has moved in on Europe's river-banks by bribing pollinators.								NATURE				411	6838			653	653		10.1038/35079676				JUN 2001	2001																			0028-0836	1476-4687		WOS:000169112500029	11395755	
J	Colla, Sheila R.; Otterstatter, Michael C.; Gegear, Robert J.; Thomson, James D.					Otterstatter, Michael/0000-0001-5489-014X			Plight of the bumble bee: Pathogen spillover from commercial to wild populations								BIOLOGICAL CONSERVATION				129	4			461	467		10.1016/j.biocon.2005.11.013				MAY 2006	2006	Pathogen spread or 'spillover' can occur when heavily infected, domestic hosts interact with closely-related wildlife populations. Commercially-produced bumble bees used in greenhouse pollination often have higher levels of various pathogens than wild bumble bees. These pathogens may spread to wild bees when commercial bees escape from greenhouses and interact with their wild counterparts at nearby flowers. We examined the prevalence of four pathogens in wild bumble bee populations at locations near and distant to commercial greenhouses in southern Ontario, Canada. Bumble bees collected near commercial greenhouses were more frequently infected by those pathogens capable of being transmitted at flowers (Crithidia bombi and Nosema bombi) than bees collected at sites away from greenhouses. We argue that the spillover of pathogens from commercial to wild bees is the most likely cause of this pattern and we discuss the implications of such spillover for bumble bee conservation. (c) 2005 Elsevier Ltd. All rights reserved.																		0006-3207	1873-2917		WOS:000237878900003		
