PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	EA	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZA	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Decourtye, A; Devillers, J; Genecque, E; Le Menach, K; Budzinski, H; Cluzeau, S; Pham-Delegue, MH					BUDZINSKI, Helene/0000-0001-5282-9011			Comparative sublethal toxicity of nine pesticides on olfactory learning performances of the honeybee Apis mellifera								ARCHIVES OF ENVIRONMENTAL CONTAMINATION AND TOXICOLOGY				48	2			242	250		10.1007/s00244-003-0262-7				FEB 2005	2005	Using a conditioned proboscis extension response (PER) assay, honeybees (Apis mellifera L.) can be trained to associate an odor stimulus with a sucrose reward. Previous studies have shown that observations of conditioned PER were of interest for assessing the behavioral effects of pesticides on the honeybee. In the present study, the effects of sublethal concentrations of nine pesticides on learning performances of worker bees subjected to the PER assay were estimated and compared. Pesticides were tested at three concentrations. The highest concentration of each pesticide corresponded to the median lethal dose value (48-h oral LD50), received per bee and per day, divided by 20. Reduced learning performances were observed for bees surviving treatment with fipronil, deltamethrin, endosulfan, and prochloraz. A lack of behavioral effects after treatment with lambda-cyalothrin, cypermethrin, T-fluvalinate, triazamate, and dimethoate was recorded. No-observed-effect concentrations (NOECs) for the conditioned PER were derived for the studied pesticides. Our study shows that the PER assay can be used for estimating sublethal effects of pesticides on bees. Furthermore, comparisons of sensitivity as well as the estimation of NOECs, useful for regulatory purposes, are possible.																		0090-4341	1432-0703		WOS:000227608800012	15750780	
J	Devillers, J; Decourtye, A; Budzinski, H; Pham-Delegue, MH; Cluzeau, S; Maurin, G					BUDZINSKI, Helene/0000-0001-5282-9011			Comparative toxicity and hazards of pesticides to APIS and non-APIS bees. A chemometrical study								SAR AND QSAR IN ENVIRONMENTAL RESEARCH				14	5-6			389	403		10.1080/10629360310001623980				OCT-DEC 2003	2003	The adverse effects of 158 pesticides to the Honey bee (Apis mellifera), the alfalfa leafcutting bee (Megachile rotundata) and the alkali bee (Nomia melanderi) were compared by means of various linear and non-linear multivariate analyses. A comparison exercise including the humble bee (Bombus spp.) was also performed from a more restricted set of 32 pesticides. While no difference of sensitivity was found between A. mellifera and Bombus spp., M. rotundata appeared the most susceptible to pesticides followed by N. melanderi.					Conference on Computational Methods in Toxicology and Pharmacology Integrating Internet ResourcesConference on Computational Methods in Toxicology and Pharmacology Integrating Internet Resources	SEP 17-19, 2003SEP 17-19, 2003		THESSALONIKI, GREECETHESSALONIKI, GREECE										1062-936X	1029-046X		WOS:000186779100007	14758982	
J	Gallai, Nicola; Salles, Jean-Michel; Settele, Josef; Vaissiere, Bernard E.				Settele, Josef/A-6371-2009; Salles, Jean-Michel/I-9409-2019	Settele, Josef/0000-0002-8624-4983; Salles, Jean-Michel/0000-0001-5030-2195; Gallai, Nicola/0000-0002-2625-2455			Economic valuation of the vulnerability of world agriculture confronted with pollinator decline								ECOLOGICAL ECONOMICS				68	3			810	821		10.1016/j.ecolecon.2008.06.014				JAN 15 2009	2009	There is mounting evidence of pollinator decline all over the world and consequences in many agricultural areas could be significant. We assessed these consequences by measuring 1) the contribution of insect pollination to the world agricultural output economic value, and 2) the vulnerability of world agriculture in the face of pollinator decline. We used a bioeconomic approach, which integrated the production dependence ratio on pollinators, for the 100 crops used directly for human food worldwide as listed by FAO. The total economic value of pollination worldwide amounted to (sic)153 billion, which represented 9.5% of the value of the world agricultural production used for human food in 2005. In terms of welfare, the consumer surplus loss was estimated between (sic)190 and (sic)310 billion based upon average price elasticities of - 1.5 to - 0.8, respectively. Vegetables and fruits were the leading crop categories in value of insect pollination with about (sic)50 billion each, followed by edible oil crops, stimulants, nuts and spices. The production value of a ton of the crop categories that do not depend on insect pollination averaged (sic)151 while that of those that are pollinator-dependent averaged (sic)761. The vulnerability ratio was calculated for each crop category at the regional and world scales as the ratio between the economic value of pollination and the current total crop value. This ratio varied considerably among crop categories and there was a positive correlation between the rate of vulnerability to pollinators decline of a crop category and its value per production unit. Looking at the capacity to nourish the world population after pollinator loss, the production of 3 crop categories - namely fruits, vegetables, and stimulants - will clearly be below the current consumption level at the world scale and even more so for certain regions like Europe. Yet, although our valuation clearly demonstrates the economic importance of insect pollinators, it cannot be considered as a scenario since it does not take into account the strategic responses of the markets. (C) 2008 Elsevier B.V. All rights reserved.																		0921-8009	1873-6106		WOS:000262812800019		
J	Garibaldi, Lucas A.; Steffan-Dewenter, Ingolf; Winfree, Rachael; Aizen, Marcelo A.; Bommarco, Riccardo; Cunningham, Saul A.; Kremen, Claire; Carvalheiro, Luisa G.; Harder, Lawrence D.; Afik, Ohad; Bartomeus, Ignasi; Benjamin, Faye; Boreux, Virginie; Cariveau, Daniel; Chacoff, Natacha P.; Dudenhoeffer, Jan H.; Freitas, Breno M.; Ghazoul, Jaboury; Greenleaf, Sarah; Hipolito, Juliana; Holzschuh, Andrea; Howlett, Brad; Isaacs, Rufus; Javorek, Steven K.; Kennedy, Christina M.; Krewenka, Kristin M.; Krishnan, Smitha; Mandelik, Yael; Mayfield, Margaret M.; Motzke, Iris; Munyuli, Theodore; Nault, Brian A.; Otieno, Mark; Petersen, Jessica; Pisanty, Gideon; Potts, Simon G.; Rader, Romina; Ricketts, Taylor H.; Rundlof, Maj; Seymour, Colleen L.; Schueepp, Christof; Szentgyoergyi, Hajnalka; Taki, Hisatomo; Tscharntke, Teja; Vergara, Carlos H.; Viana, Blandina F.; Wanger, Thomas C.; Westphal, Catrin; Williams, Neal; Klein, Alexandra M.				Ghazoul, Jaboury/B-2121-2018; Bommarco, Riccardo/E-7109-2016; Viana, Blandina/M-6537-2013; Szentgyorgyi, Hajnalka/AAK-2579-2020; Potts, Simon/ABF-9221-2020; Cunningham, Saul A/B-9947-2009; Holzschuh, Andrea/X-8989-2018; Westphal, Catrin/F-9560-2015; Harder, Lawrence/H-9715-2012; Mayfield, Margaret M/B-7386-2012; Tscharntke, Teja/N-5123-2014; Isaacs, Rufus/AAF-4646-2019; Krishnan, Smitha/O-2282-2017; Freitas, Breno M/F-9509-2012; Hipolito, Juliana/AAQ-1457-2020; Cariveau, Daniel/AAB-9336-2020; Rader, Romina/X-6428-2019; Chacoff, Natacha/K-7595-2019; Howlett, Brad/F-1150-2018; Carvalheiro, Luisa/D-9414-2012; rader, romina/AAL-8067-2020; Potts, Simon G/C-7250-2008; Garibaldi, Lucas A/D-7302-2013; Klein, Alexandra-Maria/J-5871-2016; Rundlof, Maj/C-1789-2014	Bommarco, Riccardo/0000-0001-8888-0476; Viana, Blandina/0000-0002-4924-1257; Szentgyorgyi, Hajnalka/0000-0002-5753-800X; Potts, Simon/0000-0002-2045-980X; Cunningham, Saul A/0000-0003-0703-6893; Holzschuh, Andrea/0000-0002-5235-4746; Westphal, Catrin/0000-0002-2615-1339; Harder, Lawrence/0000-0002-2303-5076; Mayfield, Margaret M/0000-0002-5101-6542; Isaacs, Rufus/0000-0001-7523-4643; Krishnan, Smitha/0000-0002-2851-6813; Freitas, Breno M/0000-0002-9932-2207; Hipolito, Juliana/0000-0002-0721-3143; Rader, Romina/0000-0001-9056-9118; Chacoff, Natacha/0000-0002-1115-6989; Howlett, Brad/0000-0002-0694-135X; Carvalheiro, Luisa/0000-0001-7655-979X; Potts, Simon G/0000-0002-2045-980X; Klein, Alexandra-Maria/0000-0003-2139-8575; Dudenhoffer, Jan-Hendrik/0000-0003-1548-1436; Kennedy, Christina/0000-0001-8902-8728; Otieno, Mark/0000-0002-8509-3298; Seymour, Colleen/0000-0002-6729-2576; Bartomeus, Ignasi/0000-0001-7893-4389; Krewenka, Kristin/0000-0002-1913-1057; Garibaldi, Lucas Alejandro/0000-0003-0725-4049; Aizen, Marcelo/0000-0001-9079-9749; Rundlof, Maj/0000-0003-3014-1544; Steffan-Dewenter, Ingolf/0000-0003-1359-3944			Wild Pollinators Enhance Fruit Set of Crops Regardless of Honey Bee Abundance								SCIENCE				339	6127			1608	+		10.1126/science.1230200				MAR 29 2013	2013	The diversity and abundance of wild insect pollinators have declined in many agricultural landscapes. Whether such declines reduce crop yields, or are mitigated by managed pollinators such as honey bees, is unclear. We found universally positive associations of fruit set with flower visitation by wild insects in 41 crop systems worldwide. In contrast, fruit set increased significantly with flower visitation by honey bees in only 14% of the systems surveyed. Overall, wild insects pollinated crops more effectively; an increase in wild insect visitation enhanced fruit set by twice as much as an equivalent increase in honey bee visitation. Visitation by wild insects and honey bees promoted fruit set independently, so pollination by managed honey bees supplemented, rather than substituted for, pollination by wild insects. Our results suggest that new practices for integrated management of both honey bees and diverse wild insect assemblages will enhance global crop yields.																		0036-8075	1095-9203		WOS:000316731600049	23449997	
J	Hardstone, Melissa C.; Scott, Jeffrey G.								Is Apis mellifera more sensitive to insecticides than other insects?								PEST MANAGEMENT SCIENCE				66	11			1171	1180		10.1002/ps.2001				NOV 2010	2010	BACKGROUND: Honey bees (Apis mellifera L.) are among the most important pollinators in natural and agricultural settings. They commonly encounter insecticides, and the effects of insecticides on honey bees have been frequently noted. It has been suggested that honey bees may be (as a species) uniquely sensitive to insecticides, although no comparative toxicology study has been undertaken to examine this claim. An extensive literature review was conducted, using data in which adult insects were topically treated with insecticides. The goal of this review was to summarize insecticide toxicity data between A. mellifera and other insects to determine the relative sensitivity of honey bees to insecticides.RESULTS: It was found that, in general, honey bees were no more sensitive than other insect species across the 62 insecticides examined. In addition, honey bees were not more sensitive to any of the six classes of insecticides (carbamates, nicotinoids, organochlorines, organophosphates, pyrethroids and miscellaneous) examined.CONCLUSIONS: While honey bees can be sensitive to individual insecticides, they are not a highly sensitive species to insecticides overall, or even to specific classes of insecticides. However, all pesticides should be used in a way that minimizes honey bee exposure, so as to minimize possible declines in the number of bees and/or honey contamination. (C) 2010 Society of Chemical Industry																		1526-498X	1526-4998		WOS:000283406300003	20672339	
J	HELSON, BV; BARBER, KN; KINGSBURY, PD								LABORATORY TOXICOLOGY OF 6 FORESTRY INSECTICIDES TO 4 SPECIES OF BEE (HYMENOPTERA, APOIDEA)								ARCHIVES OF ENVIRONMENTAL CONTAMINATION AND TOXICOLOGY				27	1			107	114						JUL 1994	1994	Laboratory dose-response studies were conducted with four species of adult bees, Apis mellifera (workers), Andrena erythrontii (females), Megachile rotundata (females), and Bombus terricola (workers), using six insecticides, permethrin, mexacarbate, aminocarb, fenitrothion, carbaryl, and trichlorfon. All insecticides were applied topically to the thorax of the bees as technical grade in an acetone carrier. Mortality was accumulated over 48 h, and probit analyses were conducted separately on data sets expressed in units of mu gAI (active ingredient)/g body weight and of mu gAI/bee. LD(50) values with 95% confidence limits and slopes with standard errors are provided for each bee/insecticide combination in each data set. Relative toxicities, relative susceptibilities, and fresh body weights are also provided. The analysis in units of mu gAI/g body weight indicated that the insecticides were typically ranked in order of decreasing toxicity-permethrin, mexacarbate, aminocarb, fenitrothion, carbaryl, and trichlorfon. Likewise, the bees ranked from the most to least susceptible in the order of A. mellifera, A. erythronii, M. rotundata, and B. terricola. Trends within the data set for units of mu gAI/bee were less consistent. These data are discussed and compared with other published data on the toxicology of insecticides to bees and from the perspective of risk assessment.																		0090-4341			WOS:A1994NK79800018		
J	Henry, Mickael; Beguin, Maxime; Requier, Fabrice; Rollin, Orianne; Odoux, Jean-Francois; Aupinel, Pierrick; Aptel, Jean; Tchamitchian, Sylvie; Decourtye, Axel				ODOUX, Jean-Francois/AAB-3596-2019; Rollin, Orianne/R-9705-2019; Aupinel, Pierrick/Y-5436-2019	ODOUX, Jean-Francois/0000-0002-6264-4376; Rollin, Orianne/0000-0002-1455-9302; Tchamitchian, Marc/0000-0002-9251-2403; Requier, Fabrice/0000-0003-1638-3141			A Common Pesticide Decreases Foraging Success and Survival in Honey Bees								SCIENCE				336	6079			348	350		10.1126/science.1215039				APR 20 2012	2012	Nonlethal exposure of honey bees to thiamethoxam (neonicotinoid systemic pesticide) causes high mortality due to homing failure at levels that could put a colony at risk of collapse. Simulated exposure events on free-ranging foragers labeled with a radio-frequency identification tag suggest that homing is impaired by thiamethoxam intoxication. These experiments offer new insights into the consequences of common neonicotinoid pesticides used worldwide.																		0036-8075			WOS:000302995400046	22461498	
J	JOHANSEN C A								TOXICITY OF FIELD WEATHERED INSECTICIDE RESIDUES TO 4 KINDS OF BEES								Environmental Entomology				1	3			393	394						1972	1972																			0046-225X			BCI:BCI197355013381		
J	Klein, Alexandra-Maria; Vaissiere, Bernard E.; Cane, James H.; Steffan-Dewenter, Ingolf; Cunningham, Saul A.; Kremen, Claire; Tscharntke, Teja				Cane, James H/C-1636-2019; Klein, Alexandra-Maria/J-5871-2016; Tscharntke, Teja/N-5123-2014; Rodrigues, Flavio/A-8724-2014; Cunningham, Saul A/B-9947-2009	Cane, James H/0000-0002-4745-382X; Klein, Alexandra-Maria/0000-0003-2139-8575; Rodrigues, Flavio/0000-0001-8538-0089; Cunningham, Saul A/0000-0003-0703-6893; Steffan-Dewenter, Ingolf/0000-0003-1359-3944			Importance of pollinators in changing landscapes for world crops								PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES				274	1608			303	313		10.1098/rspb.2006.3721				FEB 7 2007	2007	The extent of our reliance on animal pollination for world crop production for human food has not previously been evaluated and the previous estimates for countries or continents have seldom used primary data. In this review, we expand the previous estimates using novel primary data from 200 countries and found that fruit, vegetable or seed production from 87 of the leading global food crops is dependent upon animal pollination, while 28 crops do not rely upon animal pollination. However, global production volumes give a contrasting perspective, since 60% of global production comes from crops that do not depend on animal pollination, 35% from crops that depend on pollinators, and 5% are unevaluated. Using all crops traded on the world market and setting aside crops that are solely passively self-pollinated, wind-pollinated or parthenocarpic, we then evaluated the level of dependence on animal-mediated pollination for crops that are directly consumed by humans. We found that pollinators are essential for 13 crops, production is highly pollinator dependent for 30, moderately for 27, slightly for 21, unimportant for 7, and is of unknown significance for the remaining 9. We further evaluated whether local and landscape-wide management for natural pollination services could help to sustain crop diversity and production. Case studies for nine crops on four continents revealed that agricultural intensification jeopardizes wild bee communities and their stabilizing effect on pollination services at the landscape scale.																		0962-8452	1471-2954		WOS:000243354100001	17164193	
J	Kwak, Manja M.; Velterop, Odilia; van Andel, Jelte								Pollen and gene flow in fragmented habitats								APPLIED VEGETATION SCIENCE				1	1			37	54		10.2307/1479084				MAY 1998	1998	. Habitat fragmentation affects both plants and pollinators. Habitat fragmentation leads to changes in species richness, population number and size, density, and shape, thus to changes in the spatial arrangement of flowers. These changes influence the amount of food for flower-visiting insects and the quantity and quality of pollinations. Seed set in small populations is often reduced and genetic variation is expected but not always found to be low. The majority of studies show that low flower densities have reduced pollination success and higher inbreeding. Density effects are stronger than size effects. Most studies concluded that species richness in flower-visiting insects is directly related to richness in plant species. However, the consequences of low insect species richness for pollination are not always clear, depending on the studied pollinator-plant relationship. The effects of the presence of simultaneously flowering species are highly dependent on the circumstances and may range from competition to facilitation. Other flowering plant species may play a role as stepping stones or corridor in the connection between populations. In the absence of stepping stones even short distances between populations act as strong barriers for gene flow. We illustrate the present review paper with own data collected for three plant species, rare in The Netherlands: Phyteuma spicatum ssp. nigrum (Campanulaceae), Salvia pratensis (Labiatae) and Scabiosa columbaria (Dipsacaceae). The species differ in their breeding systems and in the assemblage of visitor species. Data are shown on the effects of population size on species richness with consequences for seed set. Effects of flower density and isolation on pollen exchange are given. Since plant reproduction depends on the behaviour of individual insects and not on the overall behaviour of the species, the examples all point to individual insects and extrapolate to effects at the species level.																		1402-2001	1654-109X		WOS:000208471800007		
J	Ladurner, E; Bosch, J; Maini, S; Kemp, WP				; Bosch, Jordi/K-8752-2016	Maini, Stefano/0000-0001-7272-1243; Bosch, Jordi/0000-0002-8088-9457			A method to feed individual bees (Hymenoptera : Apiformes) known amounts of pesticides								APIDOLOGIE				34	6			597	602		10.1051/apido:2003055				NOV-DEC 2003	2003	We devised a simple method ("flower") to feed bees individually, and compared it with two other methods commonly used ("film canister" and "glass vial"). We tested the three methods on two solitary species, Osmia lignaria and Megachile rotundata, and one social species, Apis mellifera, under four different light regimes ( natural, artificial, plant growth and darkness). The flower method was the most effective for all three bee species: 90 - 95% of the bees fed under natural light, 80 - 95% under artificial light, 75 - 100% under plant growth light, and 45 - 70% in darkness. Percent success was 0 - 50% with the film canister method, and 0 - 60% with the glass vial method. The flower method may allow more comprehensive future evaluation of pesticide effects on bees.																		0044-8435			WOS:000186800700011		
J	Laycock, Ian; Lenthall, Kate M.; Barratt, Andrew T.; Cresswell, James E.				Serrano, Jose/A-2854-2009	Serrano, Jose/0000-0002-1565-5216			Effects of imidacloprid, a neonicotinoid pesticide, on reproduction in worker bumble bees (Bombus terrestris)								ECOTOXICOLOGY				21	7			1937	1945		10.1007/s10646-012-0927-y				OCT 2012	2012	Bumble bees are important pollinators whose populations have declined over recent years, raising widespread concern. One conspicuous threat to bumble bees is their unintended exposure to trace residues of systemic neonicotinoid pesticides, such as imidacloprid, which are ingested when bees forage on the nectar and pollen of treated crops. However, the demographic consequences for bumble bees of exposure to dietary neonicotinoids have yet to be fully established. To determine whether environmentally realistic levels of imidacloprid are capable of making a demographic impact on bumble bees, we exposed queenless microcolonies of worker bumble bees, Bombus terrestris, to a range of dosages of dietary imidacloprid between zero and 125 mu g L-1 and examined the effects on ovary development and fecundity. Microcolonies showed a dose-dependent decline in fecundity, with environmentally realistic dosages in the range of 1 mu g L-1 capable of reducing brood production by one third. In contrast, ovary development was unimpaired by dietary imidacloprid except at the highest dosage. Imidacloprid reduced feeding on both syrup and pollen but, after controlling statistically for dosage, microcolonies that consumed more syrup and pollen produced more brood. We therefore speculate that the detrimental effects of imidacloprid on fecundity emerge principally from nutrient limitation imposed by the failure of individuals to feed. Our findings raise concern about the impact of neonicotinoids on wild bumble bee populations. However, we recognize that to fully evaluate impacts on wild colonies it will be necessary to establish the effect of dietary neonicotinoids on the fecundity of bumble bee queens.																		0963-9292	1573-3017		WOS:000308235500017	22614036	
J	Maini, Stefano; Medrzycki, Piotr; Porrini, Claudio					Maini, Stefano/0000-0001-7272-1243			The puzzle of honey bee losses: a brief review								BULLETIN OF INSECTOLOGY				63	1			153	160						JUN 2010	2010	The impact of pesticides on honey bees is an issue that has been studied for many years and is now being reconsidered because controversy still exists with the relationship of insecticides and Colony Collapse Disorder (CCD). It is insufficient to explain CCD with only bee pathology studies. Research must be conducted on a wider series of causes: i) in open field and agroecosystems, to understand the rate of pesticide blends, ii) in the hives, to determine ways to enhance honey bee defence to diseases and parasites. References regarding imidacloprid and CCD in the maize agroecosystems are critically reviewed. Pesticides and the thechniques to rationally use them (in particular following the integrated pest management guidelines) represent one of the several puzzles regarding the mystery of CCD or honey bee vanishing. An appendix, i.e., a rejected letter to Science and relevant reply, is also reported.																		1721-8861	2283-0332		WOS:000278221000018		
J	Matsumoto, Takashi								Reduction in homing flights in the honey bee Apis mellifera after a sublethal dose of neonicotinoid insecticides								BULLETIN OF INSECTOLOGY				66	1			1	9						JUN 2013	2013	The negative effects of a commonly applied systemic insecticide, neonicotinoid, on the honey bee Apis mellifera L. are of great concern worldwide, as the use of the chemical is expanding. Recently, special attention has been paid to the sublethal effects of insecticides. An increasing number of studies has identified sublethal effects on the honey bee in the laboratory or in experimental cages, but so far, few studies have examined sublethal effects in the field. To reveal sublethal effects under field conditions, I examined whether the proportion of successful homing flights by foraging honey bees during 30 min after release decreased after bees were topically exposed to insecticides. Honey bees were treated with two types of neonicotinoid insecticide (clothianidin, dinotefuran) and two types of previously common insecticide (etofenprox [pyrethroid] and fenitrothion [organophosphate]) at five different doses (one-halt one-fourth, one-tenth, one-twentieth, and one-fortieth of their median lethal dose - LD50). Then the bees were released 500 m from their hives in the field. The proportions of successful homing flights by bees exposed to neonicotinoids and pyrethroid decreased with doses of one-tenth LD50 (2.18 ng/head for clothianidin, 7.5 ng/head for dinotefuran) ormore and one-fourth LD50 (32.5 ng/head for pyrethroid) or more, respectively, whereas bees exposed to organophosphate did not significantly show a response at any sublethal dose though the trend in decline appeared to. Flight times were not significantly different among treatments at any dose. These results indicate that neonicotinoid and pyrethroid exposure reduced successful homing flights at doses far below the LD50 in the field. Moreover, neonicotinoid caused reductions at relatively lower exposure than pyrethroid.																		1721-8861			WOS:000319310300001		
J	Mommaerts, Veerle; Reynders, Sofie; Boulet, Jana; Besard, Linde; Sterk, Guido; Smagghe, Guy				Smagghe, Guy/AAE-8914-2019; Serrano, Jose/A-2854-2009	Smagghe, Guy/0000-0001-8334-3313; Serrano, Jose/0000-0002-1565-5216			Risk assessment for side-effects of neonicotinoids against bumblebees with and without impairing foraging behavior								ECOTOXICOLOGY				19	1			207	215		10.1007/s10646-009-0406-2				JAN 2010	2010	Bombus terrestris bumblebees are important pollinators of wild flowers, and in modern agriculture they are used to guarantee pollination of vegetables and fruits. In the field it is likely that worker bees are exposed to pesticides during foraging. To date, several tests exist to assess lethal and sublethal side-effects of pesticides on bee survival, growth/development and reproduction. Within the context of ecotoxicology and insect physiology, we report the development of a new bioassay to assess the impact of sublethal concentrations on the bumblebee foraging behavior under laboratory conditions. In brief, the experimental setup of this behavior test consists of two artificial nests connected with a tube of about 20 cm and use of queenless micro-colonies of 5 workers. In one nest the worker bees constructed brood, and in the other food (sugar and pollen) was provided. Before exposure, the worker bees were allowed a training to forage for untreated food; afterwards this was replaced by treated food. Using this setup we investigated the effects of sublethal concentrations of the neonicotinoid insecticide imidacloprid, known to negatively affect the foraging behavior of bees. For comparison within the family of neonicotinoid insecticides, we also tested different concentrations of two other neonicotinoids: thiamethoxam and thiacloprid, in the laboratory with the new bioassay. Finally to evaluate the new bioassay, we also tested sublethal concentrations of imidacloprid in the greenhouse with use of queenright colonies of B. terrestris, and here worker bees needed to forage/fly for food that was placed at a distance of 3 m from their hives. In general, the experiments showed that concentrations that may be considered safe for bumblebees can have a negative influence on their foraging behavior. Therefore it is recommended that behavior tests should be included in risk assessment tests for highly toxic pesticides because impairment of the foraging behavior can result in a decreased pollination, lower reproduction and finally in colony mortality due to a lack of food.																		0963-9292	1573-3017		WOS:000273032100020	19757031	
J	Neumann, Peter; Carreck, Norman L.				Neumann, Peter/C-9964-2015	Neumann, Peter/0000-0001-5163-5215; Carreck, Norman/0000-0001-7779-9736			Honey bee colony losses								JOURNAL OF APICULTURAL RESEARCH				49	1	SI		1	6		10.3896/IBRA.1.49.1.01				2010	2010																			0021-8839	2078-6913		WOS:000276090500001		
J	Potts, Simon G.; Roberts, Stuart P. M.; Dean, Robin; Marris, Gay; Brown, Mike A.; Jones, Richard; Neumann, Peter; Settele, Josef				Potts, Simon/ABF-9221-2020; Settele, Josef/A-6371-2009; Potts, Simon G/C-7250-2008; Neumann, Peter/C-9964-2015	Potts, Simon/0000-0002-2045-980X; Settele, Josef/0000-0002-8624-4983; Potts, Simon G/0000-0002-2045-980X; Neumann, Peter/0000-0001-5163-5215			Declines of managed honey bees and beekeepers in Europe								JOURNAL OF APICULTURAL RESEARCH				49	1	SI		15	22		10.3896/IBRA.1.49.1.02				2010	2010	Growing evidence indicates that European managed honey bees are in decline, but information for Europe remains patchy and localized. Here we compile data from 18 European countries to assess trends in the number of honey bee colonies and beekeepers between 1965 and 2005. We found consistent declines in colony numbers in central European countries and some increases in Mediterranean countries. Beekeeper numbers have declined in all of the European countries examined. Our data support the view that honey bees are in decline at least in some regions, which is probably closely linked to the decreasing number of beekeepers. Our data on colony numbers and beekeepers must, however, be interpreted with caution due to different approaches and socioeconomic factors in the various countries, thereby limiting their comparability. We therefore make specific recommendations for standardized methodologies to be adopted at the national and global level to assist in the future monitoring of honey bees.																		0021-8839			WOS:000276090500003		
J	Schneider, Christof W.; Tautz, Juergen; Gruenewald, Bernd; Fuchs, Stefan				Grunewald, Bernd/G-2060-2012				RFID Tracking of Sublethal Effects of Two Neonicotinoid Insecticides on the Foraging Behavior of Apis mellifera								PLOS ONE				7	1					e30023	10.1371/journal.pone.0030023				JAN 11 2012	2012	The development of insecticides requires valid risk assessment procedures to avoid causing harm to beneficial insects and especially to pollinators such as the honeybee Apis mellifera. In addition to testing according to current guidelines designed to detect bee mortality, tests are needed to determine possible sublethal effects interfering with the animal's vitality and behavioral performance. Several methods have been used to detect sublethal effects of different insecticides under laboratory conditions using olfactory conditioning. Furthermore, studies have been conducted on the influence insecticides have on foraging activity and homing ability which require time-consuming visual observation. We tested an experimental design using the radiofrequency identification (RFID) method to monitor the influence of sublethal doses of insecticides on individual honeybee foragers on an automated basis. With electronic readers positioned at the hive entrance and at an artificial food source, we obtained quantifiable data on honeybee foraging behavior. This enabled us to efficiently retrieve detailed information on flight parameters. We compared several groups of bees, fed simultaneously with different dosages of a tested substance. With this experimental approach we monitored the acute effects of sublethal doses of the neonicotinoids imidacloprid (0.15-6 ng/bee) and clothianidin (0.05-2 ng/bee) under field-like circumstances. At field-relevant doses for nectar and pollen no adverse effects were observed for either substance. Both substances led to a significant reduction of foraging activity and to longer foraging flights at doses of >= 0.5 ng/bee (clothianidin) and >= 1.5 ng/bee (imidacloprid) during the first three hours after treatment. This study demonstrates that the RFID-method is an effective way to record short-term alterations in foraging activity after insecticides have been administered once, orally, to individual bees. We contribute further information on the understanding of how honeybees are affected by sublethal doses of insecticides.																		1932-6203			WOS:000301355700076	22253863	
J	Scott-Dupree, C. D.; Conroy, L.; Harris, C. R.								Impact of Currently Used or Potentially Useful Insecticides for Canola Agroecosystems on Bombus impatiens (Hymenoptera: Apidae), Megachile rotundata (Hymentoptera: Megachilidae), and Osmia lignaria (Hymenoptera: Megachilidae)								JOURNAL OF ECONOMIC ENTOMOLOGY				102	1			177	182		10.1603/029.102.0125				FEB 2009	2009	Pest management practices may be contributing to a decline in wild bee populations in or near canola (Brassica napus L.) agroecosystems. The objective of this study was to investigate the direct contact toxicity of five technical grade insecticides-imidacloprid, clothianidin, deltamethrin, spinosad, and novaluron-currently used, or with potential for use in canola integrated pest management on bees that may forage in canola: common eastern humble bees [Bombus impatiens (Cresson); hereafter humble bees], alfalfa leafcutting bees [Megachile rotundata (F.)], and Osmia lignaria Cresson. Clothianidin and to a lesser extent imidacloprid were highly toxic to all three species, deltamethrin and spinosad were intermediate in toxicity, and novaluron was nontoxic. Bumble bees were generally more tolerant to the direct contact applications > O. lignaria > leafcutting bees. However, differences in relative toxicities between the three species were not consistent, e.g., whereas clothianidin was only 4.9 and 1.3x more toxic, deltamethrin was 5.3 and 68x more toxic to leafcutting bees than to bumblebees and O. lignaria, respectively. Laboratory assessment of direct contact toxicity, although useful, is only one measure of potential impact, and mortality under field conditions may differ greatly depending on management practices. Research conducted using only honey bees as the indicator species may not adequately reflect the risk posed by insecticides to wild bees because of their unique biology and differential susceptibility. Research programs focused on determining nontarget impact on pollinators should be expanded to include not only the honey bee but also wild bee species representative of the agricultural system under investigation.																		0022-0493	1938-291X		WOS:000263039400026	19253634	
J	Tasei, JN						Devillers, J; PhamDelegue, MH		Impact of agrochemicals on non-Apis bees								HONEY BEES: ESTIMATING THE ENVIRONMENTAL IMPACT OF CHEMICALS								101	131		10.1201/9780203218655.ch7				2002	2002																						CCC:000180985200007		
