PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	EA	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZA	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Chowdhary, Anuradha; Kathuria, Shallu; Xu, Jianping; Meis, Jacques F.				Kathuria, Shallu/AAN-5835-2020; JF, Meis/A-9241-2010; Chowdhary, Anuradha/ABF-1252-2020	JF, Meis/0000-0003-3253-6080; Chowdhary, Anuradha/0000-0002-2028-7462			Emergence of Azole-Resistant Aspergillus fumigatus Strains due to Agricultural Azole Use Creates an Increasing Threat to Human Health								PLOS PATHOGENS				9	10					e1003633	10.1371/journal.ppat.1003633				OCT 2013	2013																			1553-7366	1553-7374		WOS:000330383800015	24204249	
J	Cizelj, Ivanka; Glavan, Gordana; Bozic, Janko; Oven, Irena; Mrak, Vesna; Narat, Mojca				Bozic, Janko/F-6622-2010	Bozic, Janko/0000-0002-2546-478X			Prochloraz and coumaphos induce different gene expression patterns in three developmental stages of the Carniolan honey bee (Apis mellifera carnica Pollmann)								PESTICIDE BIOCHEMISTRY AND PHYSIOLOGY				128				68	75		10.1016/j.pestbp.2015.09.015				MAR 2016	2016	The Camiolan honey bee, Apis mellifera carnica, is a Slovenian autochthonous subspecies of honey bee. In recent years, the country has recorded an annual loss of bee colonies through mortality of up to 35%. One possible reason for such high mortality could be the exposure of honey bees to xenobiotic residues that have been found in honey bee and beehive products. Acaricides are applied by beekeepers to control varroosis, while the most abundant common agricultural chemicals found in honey bee and beehive products are fungicides, which may enter the system when applied to nearby flowering crops and fruit plants. Acaricides and fungicides are not intrinsically highly toxic to bees but their action in combination might lead to higher honey bee sensitivity or mortality. In the present study we investigated the molecular immune response of honey bee workers at different developmental stages (prepupa, white-eyed pupa, adult) exposed to the acaricide coumaphos and the fungicide prochloraz individually and in combination. Expression of 17 immune-related genes was examined by quantitative RT-PCR. In treated prepupae downregulation of most immune-related genes was observed in all treatments, while in adults upregulation of most of the genes was recorded. Our study shows for the first time that negative impacts of prochloraz and a combination of coumaphos and prochloraz differ among the different developmental stages of honey bees. The main effect of the xenobiotic combination was found to be upregulation of the antimicrobial peptide genes abaecin and defensin-1 in adult honey bees. Changes in immune-related gene expression could result in depressed immunity of honey bees and their increased susceptibility to various pathogens. (C) 2015 Elsevier Inc. All rights reserved.																		0048-3575	1095-9939		WOS:000372679700010	26969442	
J	Cooper, Jerry; Dobson, Hans								The benefits of pesticides to mankind and the environment								CROP PROTECTION				26	9			1337	1348		10.1016/j.cropro.2007.03.022				SEP 2007	2007	Most published material relating to pesticides focuses on negative attributes and outcomes. This fact probably partly explains the public's inaccurate perception of the hazard they represent, and the low level of appreciation of the benefits they bring. This paper explores and analyses the many benefits of using pesticides, in order to inform a more balanced view. It does not attempt to quantify or rank these benefits, nor to weigh them against any negative consequences of pesticide use. Twenty-six primary benefits are identified that are immediate and incontrovertible, and 31 secondary benefits that are longer term, less intuitive and for which it is harder to establish causality. These benefits include increased crop and livestock yields, improved food safety, human health, quality of life and longevity, and reduced drudgery, energy use and environmental degradation. A complex matrix of benefit interactions are explored for a range of beneficiaries at three main levels-local, national and global, and in three main domains-social, economic and environmental. (c) 2007 Elsevier Ltd. All rights reserved.																		0261-2194	1873-6904		WOS:000249744300001		
J	Cresswell, James E.				Serrano, Jose/A-2854-2009	Serrano, Jose/0000-0002-1565-5216			A meta-analysis of experiments testing the effects of a neonicotinoid insecticide (imidacloprid) on honey bees								ECOTOXICOLOGY				20	1			149	157		10.1007/s10646-010-0566-0				JAN 2011	2011	Honey bees provide important pollination services to crops and wild plants. The agricultural use of systemic insecticides, such as neonicotinoids, may harm bees through their presence in pollen and nectar, which bees consume. Many studies have tested the effects on honey bees of imidacloprid, a neonicotinoid, but a clear picture of the risk it poses to bees has not previously emerged, because investigations are methodologically varied and inconsistent in outcome. In a meta-analysis of fourteen published studies of the effects of imidacloprid on honey bees under laboratory and semi-field conditions that comprised measurements on 7073 adult individuals and 36 colonies, fitted dose-response relationships estimate that trace dietary imidacloprid at field-realistic levels in nectar will have no lethal effects, but will reduce expected performance in honey bees by between 6 and 20%. Statistical power analysis showed that published field trials that have reported no effects on honey bees from neonicotinoids were incapable of detecting these predicted sublethal effects with conventionally accepted levels of certainty. These findings raise renewed concern about the impact on honey bees of dietary imidacloprid, but because questions remain over the environmental relevance of predominantly laboratory-based results, I identify targets for research and provide procedural recommendations for future studies.																		0963-9292	1573-3017		WOS:000286003700016	21080222	
J	Cresswell, James E.; Page, Christopher J.; Uygun, Mehmet B.; Holmbergh, Marie; Li, Yueru; Wheeler, Jonathan G.; Laycock, Ian; Pook, Christopher J.; de Ibarra, Natalie Hempel; Smirnoff, Nick; Tyler, Charles R.				Serrano, Jose/A-2854-2009; de Ibarra, Natalie Hempel/A-1962-2013	Serrano, Jose/0000-0002-1565-5216; de Ibarra, Natalie Hempel/0000-0002-0859-8217; Pook, Chris/0000-0002-0932-1965			Differential sensitivity of honey bees and bumble bees to a dietary insecticide (imidacloprid)								ZOOLOGY				115	6			365	371		10.1016/j.zool.2012.05.003				DEC 2012	2012	Currently, there is concern about declining bee populations and the sustainability of pollination services. One potential threat to bees is the unintended impact of systemic insecticides, which are ingested by bees in the nectar and pollen from flowers of treated crops. To establish whether imidacloprid, a systemic neonicotinoid and insect neurotoxin, harms individual bees when ingested at environmentally realistic levels, we exposed adult worker bumble bees, Bombus terrestris L (Hymenoptera: Apidae), and honey bees, Apis mellifera L (Hymenoptera: Apidae), to dietary imidacloprid in feeder syrup at dosages between 0.08 and 125 mu g1(-1). Honey bees showed no response to dietary imidacloprid on any variable that we measured (feeding, locomotion and longevity). In contrast, bumble bees progressively developed over time a dose-dependent reduction in feeding rate with declines of 10-30% in the environmentally relevant range of up to 10 mu g1(-1), but neither their locomotory activity nor longevity varied with diet. To explain their differential sensitivity, we speculate that honey bees are better pre-adapted than bumble bees to feed on nectars containing synthetic alkaloids, such as imidacloprid, by virtue of their ancestral adaptation to tropical nectars in which natural alkaloids are prevalent. We emphasise that our study does not suggest that honey bee colonies are invulnerable to dietary imidacloprid under field conditions, but our findings do raise new concern about the impact of agricultural neonicotinoids on wild bumble bee populations. (C) 2012 Elsevier GmbH. All rights reserved.																		0944-2006			WOS:000313996800004	23044068	
J	Dai, Pingli; Yan, Zhenxiong; Ma, Shilong; Yang, Yang; Wang, Qiang; Hou, Chunsheng; Wu, Yanyan; Liu, Yongjun; Diao, Qingyun				Dai, Pingli/AAF-9049-2021	Dai, Pingli/0000-0002-8297-652X; Liu, Yongjun/0000-0001-6270-5995			The Herbicide Glyphosate Negatively Affects Midgut Bacterial Communities and Survival of Honey Bee during Larvae Reared in Vitro								JOURNAL OF AGRICULTURAL AND FOOD CHEMISTRY				66	29			7786	7793		10.1021/acs.jafc.8b02212				JUL 25 2018	2018	Effects of glyphosate on survival, developmental rate, larval weight, and midgut bacterial diversity of Apis mellifera were tested in the laboratory. Larvae were reared in vitro and fed diet containing glyphosate 0.8, 4, and 20 mg/L. The dependent variables were compared with negative control and positive control (dimethoate 45 mg/L). Brood survival decreased in 4 or 20 mg/L glyphosate treatments but not in 0.8 mg/L, and larval weight decreased in 0.8 or 4 mg/L glyphosate treatments. Exposure to three concentrations did not affect the developmental rate. Furthermore, the intestinal bacterial communities were determined using high-throughput sequencing targeting the V3-V4 regions of the 16S rDNA. All core honey bee intestinal bacterial phyla such as Proteobacteria (30.86%), Firmicutes (13.82%), and Actinobacteria (11.88%) were detected, and significant changes were found in the species diversity and richness in 20 mg/L glyphosate group. Our results suggest that high concentrations of glyphosate are deleterious to immature bees.																		0021-8561	1520-5118		WOS:000440513900026	29992812	
J	David, Arthur; Botias, Cristina; Abdul-Sada, Alaa; Nicholls, Elizabeth; Rotheray, Ellen L.; Hill, Elizabeth M.; Goulson, Dave				Goulson, David/A-2462-2010; Botias, Cristina/L-4918-2017; David, Arthur/A-2002-2012; Serrano, Jose/A-2854-2009	Goulson, David/0000-0003-4421-2876; Botias, Cristina/0000-0002-3891-9931; David, Arthur/0000-0001-8189-1826; Serrano, Jose/0000-0002-1565-5216			Widespread contamination of wildflower and bee-collected pollen with complex mixtures of neonicotinoids and fungicides commonly applied to crops								ENVIRONMENT INTERNATIONAL				88				169	178		10.1016/j.envint.2015.12.011				MAR 2016	2016	There is considerable and ongoing debate as to the harm inflicted on bees by exposure to agricultural pesticides. In part, the lack of consensus reflects a shortage of information on field-realistic levels of exposure. Here, we quantify concentrations of neonicotinoid insecticides and fungicides in the pollen of oilseed rape, and in pollen of wildflowers growing near arable fields. We then compare this to concentrations of these pesticides found in pollen collected by honey bees and in pollen and adult bees sampled from bumble bee colonies placed on arable farms. We also compared this with levels found in bumble bee colonies placed in urban areas. Pollen of oilseed rape was heavily contaminated with a broad range of pesticides, as was the pollen of wildflowers growing nearby. Consequently, pollen collected by both bee species also contained a wide range of pesticides, notably including the fungicides carbendazim, boscalid, flusilazole, metconazole, tebuconazole and trifloxystrobin and the neonicotinoids thiamethoxam, thiacloprid and imidacloprid. In bumble bees, the fungicides carbendazim, boscalid, tebuconazole, flusilazole and metconazole were present at concentrations up to 73 nanogram/gram (ng/g). It is notable that pollen collected by bumble bees in rural areas contained high levels of the neonicotinoids thiamethoxam (mean 18 ng/g) and thiacloprid (mean 2.9 ng/g), along with a range of fungicides, some of which are known to act synergistically with neonicotinoids. Pesticide exposure of bumble bee colonies in urban areas was much lower than in rural areas. Understanding the effects of simultaneous exposure of bees to complex mixtures of pesticides remains a major challenge. (C) 2015 Elsevier Ltd. All rights reserved.																		0160-4120	1873-6750		WOS:000371359300023	26760714	
J	Desneux, Nicolas; Decourtye, Axel; Delpuech, Jean-Marie				Desneux, Nicolas/J-6262-2013				The sublethal effects of pesticides on beneficial arthropods								ANNUAL REVIEW OF ENTOMOLOGY		Annual Review of Entomology		52				81	106		10.1146/annurev.ento.52.110405.091440				2007	2007	Traditionally, measurement of the acute toxicity of pesticides to beneficial arthropods has relied largely on the determination of an acute median lethal dose or concentration. However, the estimated lethal dose during acute toxicity tests may only be a partial measure of the deleterious effects. In addition to direct mortality induced by pesticides, their sublethal effects on arthropod physiology and behavior must be considered for. a complete analysis of their impact. An increasing number of studies and methods related to the identification and characterization of these effects have been published in the past 15 years. Review of sublethal effects reported in published literature, taking into account recent data, has revealed new insights into the sublethal effects of pesticides including effects on learning performance, behavior, and neurophysiology. We characterize the different types of sublethal effects on beneficial arthropods, focusing mainly on honey bees and natural enemies, and we describe the methods used in these studies. Finally, we discuss the potential for developing experimental approaches that take into account these sublethal effects in integrated pest management and the possibility of integrating their evaluation in pesticide registration procedures.																		0066-4170	1545-4487		WOS:000243653800006	16842032	
J	Gabriel, Doreen; Tscharntke, Teja				Tscharntke, Teja/N-5123-2014				Insect pollinated plants benefit from organic farming								AGRICULTURE ECOSYSTEMS & ENVIRONMENT				118	1-4			43	48		10.1016/j.agee.2006.04.005				JAN 2007	2007	Organic farming is predicted to enhance diversity in agroecosystems. This study addresses the question of whether the often observed positive effect of organic farming on arable weed and pollinator diversity results in a significant shift in arable weed community structure towards a higher proportion of insect pollinated species in organic crop fields. To examine whether plant community patterns were consistent with this hypothesis, arable weed communities were compared with respect to the type of pollination (i.e. insect pollination versus non-insect pollination) in the edges and centres of 20 organic and 20 conventional wheat fields. Plant species numbers of both pollination types were much higher in organic than in conventional fields and higher in the field edge than in the field centre. A comparison of the proportions of both pollination types to all plant species revealed that the relative number of insect pollinated species was higher in organic than in conventional fields and higher at the field edge than in the field centre, whereas the relative number of non-insect pollinated species was higher in conventional fields and in the field centre. Our results show that insect pollinated plants benefit disproportionately from organic farming, which appeared to be related to higher pollinator densities in organic fields, whereas in the centres of conventional fields non-insect pollinated plants dominate presumably due to a limitation of pollinators. Hence, disruption of plant-pollinator interactions due to agricultural intensification may cause important shifts in plant community structure. (c) 2006 Elsevier B.V. All rights reserved.																		0167-8809	1873-2305		WOS:000243609800004		
J	Gallai, Nicola; Salles, Jean-Michel; Settele, Josef; Vaissiere, Bernard E.				Settele, Josef/A-6371-2009; Salles, Jean-Michel/I-9409-2019	Settele, Josef/0000-0002-8624-4983; Salles, Jean-Michel/0000-0001-5030-2195; Gallai, Nicola/0000-0002-2625-2455			Economic valuation of the vulnerability of world agriculture confronted with pollinator decline								ECOLOGICAL ECONOMICS				68	3			810	821		10.1016/j.ecolecon.2008.06.014				JAN 15 2009	2009	There is mounting evidence of pollinator decline all over the world and consequences in many agricultural areas could be significant. We assessed these consequences by measuring 1) the contribution of insect pollination to the world agricultural output economic value, and 2) the vulnerability of world agriculture in the face of pollinator decline. We used a bioeconomic approach, which integrated the production dependence ratio on pollinators, for the 100 crops used directly for human food worldwide as listed by FAO. The total economic value of pollination worldwide amounted to (sic)153 billion, which represented 9.5% of the value of the world agricultural production used for human food in 2005. In terms of welfare, the consumer surplus loss was estimated between (sic)190 and (sic)310 billion based upon average price elasticities of - 1.5 to - 0.8, respectively. Vegetables and fruits were the leading crop categories in value of insect pollination with about (sic)50 billion each, followed by edible oil crops, stimulants, nuts and spices. The production value of a ton of the crop categories that do not depend on insect pollination averaged (sic)151 while that of those that are pollinator-dependent averaged (sic)761. The vulnerability ratio was calculated for each crop category at the regional and world scales as the ratio between the economic value of pollination and the current total crop value. This ratio varied considerably among crop categories and there was a positive correlation between the rate of vulnerability to pollinators decline of a crop category and its value per production unit. Looking at the capacity to nourish the world population after pollinator loss, the production of 3 crop categories - namely fruits, vegetables, and stimulants - will clearly be below the current consumption level at the world scale and even more so for certain regions like Europe. Yet, although our valuation clearly demonstrates the economic importance of insect pollinators, it cannot be considered as a scenario since it does not take into account the strategic responses of the markets. (C) 2008 Elsevier B.V. All rights reserved.																		0921-8009	1873-6106		WOS:000262812800019		
J	Godfray, H. Charles J.; Blacquiere, Tjeerd; Field, Linda M.; Hails, Rosemary S.; Petrokofsky, Gillian; Potts, Simon G.; Raine, Nigel E.; Vanbergen, Adam J.; McLean, Angela R.				Hails, Rosemary S/E-9478-2010; Vanbergen, Adam J./I-6863-2012; Serrano, Jose/A-2854-2009; Petrokofsky, Gillian/AAH-4118-2021; Potts, Simon/ABF-9221-2020; Potts, Simon G/C-7250-2008; Raine, Nigel/AAK-6425-2020	Hails, Rosemary S/0000-0002-6975-1318; Vanbergen, Adam J./0000-0001-8320-5535; Serrano, Jose/0000-0002-1565-5216; Petrokofsky, Gillian/0000-0001-6748-3869; Potts, Simon/0000-0002-2045-980X; Potts, Simon G/0000-0002-2045-980X; Raine, Nigel/0000-0001-6343-2829; Field, Linda/0000-0002-3328-2513			A restatement of the natural science evidence base concerning neonicotinoid insecticides and insect pollinators								PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES				281	1786					20140558	10.1098/rspb.2014.0558				JUL 7 2014	2014	There is evidence that in Europe and North America many species of pollinators are in decline, both in abundance and distribution. Although there is a long list of potential causes of this decline, there is concern that neonicotinoid insecticides, in particular through their use as seed treatments are, at least in part, responsible. This paper describes a project that set out to summarize the natural science evidence base relevant to neonicotinoid insecticides and insect pollinators in as policy-neutral terms as possible. A series of evidence statements are listed and categorized according to the nature of the underlying information. The evidence summary forms the appendix to this paper and an annotated bibliography is provided in the electronic supplementary material.																		0962-8452	1471-2954		WOS:000336784500023	24850927	
J	Goulson, Dave; Nicholls, Elizabeth; Botias, Cristina; Rotheray, Ellen L.				Goulson, David/A-2462-2010; Botias, Cristina/L-4918-2017	Goulson, David/0000-0003-4421-2876; Botias, Cristina/0000-0002-3891-9931			Bee declines driven by combined stress from parasites, pesticides, and lack of flowers								SCIENCE				347	6229					1255957	10.1126/science.1255957				MAR 27 2015	2015	Bees are subject to numerous pressures in the modern world. The abundance and diversity of flowers has declined; bees are chronically exposed to cocktails of agrochemicals, and they are simultaneously exposed to novel parasites accidentally spread by humans. Climate change is likely to exacerbate these problems in the future. Stressors do not act in isolation; for example, pesticide exposure can impair both detoxification mechanisms and immune responses, rendering bees more susceptible to parasites. It seems certain that chronic exposure to multiple interacting stressors is driving honey bee colony losses and declines of wild pollinators, but such interactions are not addressed by current regulatory procedures, and studying these interactions experimentally poses a major challenge. In the meantime, taking steps to reduce stress on bees would seem prudent; incorporating flower-rich habitat into farmland, reducing pesticide use through adopting more sustainable farming methods, and enforcing effective quarantine measures on bee movements are all practical measures that should be adopted. Effective monitoring of wild pollinator populations is urgently needed to inform management strategies into the future.																		0036-8075	1095-9203		WOS:000352136400030	25721506	
J	Heap, Ian; Duke, Stephen O.								Overview of glyphosate-resistant weeds worldwide								PEST MANAGEMENT SCIENCE				74	5	SI		1040	1049		10.1002/ps.4760				MAY 2018	2018	Glyphosate is the most widely used and successful herbicide discovered to date, but its utility is now threatened by the occurrence of several glyphosate-resistant weed species. Glyphosate resistance first appeared in Lolium rigidum in an apple orchard in Australia in 1996, ironically the year that the first glyphosate-resistant crop (soybean) was introduced in the USA. Thirty-eight weed species have now evolved resistance to glyphosate, distributed across 37 countries and in 34 different crops and six non-crop situations. Although glyphosate-resistant weeds have been identified in orchards, vineyards, plantations, cereals, fallow and non-crop situations, it is the glyphosate-resistant weeds in glyphosate-resistant crop systems that dominate the area infested and growing economic impact. Glyphosate-resistant weeds present the greatest threat to sustained weed control in major agronomic crops because this herbicide is used to control weeds with resistance to herbicides with other sites of action, and no new herbicide sites of action have been introduced for over 30 years. Industry has responded by developing herbicide resistance traits in major crops that allow existing herbicides to be used in a new way. However, over reliance on these traits will result in multiple-resistance in weeds. Weed control in major crops is at a precarious point, where we must maintain the utility of the herbicides we have until we can transition to new weed management technologies. (c) 2017 Society of Chemical Industry					Symposium on Glyphosate held at the 252nd Annual Fall Meeting of the American-Chemical-Society (ACS)Symposium on Glyphosate held at the 252nd Annual Fall Meeting of the American-Chemical-Society (ACS)	20162016	Amer Chem SocAmer Chem Soc	Philadelphia, PAPhiladelphia, PA										1526-498X	1526-4998		WOS:000428524600004	29024306	
J	Jess, Stephen; Matthews, David I.; Murchie, Archie K.; Lavery, Michael K.								Pesticide Use in Northern Ireland's Arable Crops from 1992-2016 and Implications for Future Policy Development								AGRICULTURE-BASEL				8	8					123	10.3390/agriculture8080123				AUG 2018	2018	Since the 1960s, the objective for the United Kingdom (UK) government policy and legislation on crop protection practices has been to minimise the impact of pesticide use in agriculture and horticulture to the wider environment. Subsequent European Union (EU) policy and legislation have also targeted this objective through a demanding approvals process, competency tests for users, maximum residue limits, regular post-registration monitoring and the promotion of integrated pest and disease management techniques. However, none of this substantive regulation refers to target reduction levels for pesticide use. Since 1992, the number of arable farms in Northern Ireland has decreased by 61% with a consequent reduction of 34% in the area of arable crops grown. Despite this reduction in area of arable crops grown, the area treated by the major pesticide groups increased by 49% due to intensification, but the weight of major pesticides applied to arable crops decreased by 37%. However, the intensity of application measured by the total quantity of all pesticides applied to the basic area of arable crops treated remained relatively constant at approximately 3.2 kg/ha. Pesticide usage trends and reduction policies in other geographic regions are also discussed for comparative purposes.																			2077-0472		WOS:000443246100007		
J	Kleijn, David; Winfree, Rachael; Bartomeus, Ignasi; Carvalheiro, Luisa G.; Henry, Mickael; Isaacs, Rufus; Klein, Alexandra-Maria; Kremen, Claire; M'Gonigle, Leithen K.; Rader, Romina; Ricketts, Taylor H.; Williams, Neal M.; Adamson, Nancy Lee; Ascher, John S.; Baldi, Andras; Batary, Peter; Benjamin, Faye; Biesmeijer, Jacobus C.; Blitzer, Eleanor J.; Bommarco, Riccardo; Brand, Mariette R.; Bretagnolle, Vincent; Button, Lindsey; Cariveau, Daniel P.; Chifflet, Remy; Colville, Jonathan F.; Danforth, Bryan N.; Elle, Elizabeth; Garratt, Michael P. D.; Herzog, Felix; Holzschuh, Andrea; Howlett, Brad G.; Jauker, Frank; Jha, Shalene; Knop, Eva; Krewenka, Kristin M.; Le Feon, Violette; Mandelik, Yael; May, Emily A.; Park, Mia G.; Pisanty, Gideon; Reemer, Menno; Riedinger, Verena; Rollin, Orianne; Rundlof, Maj; Sardinas, Hillary S.; Scheper, Jeroen; Sciligo, Amber R.; Smith, Henrik G.; Steffan-Dewenter, Ingolf; Thorp, Robbin; Tscharntke, Teja; Verhulst, Jort; Viana, Blandina F.; Vaissiere, Bernard E.; Veldtman, Ruan; Westphal, Catrin; Potts, Simon G.				Tscharntke, Teja/N-5123-2014; Garratt, Michael/AAT-2259-2020; Howlett, Brad/F-1150-2018; Potts, Simon/ABF-9221-2020; Holzschuh, Andrea/X-8989-2018; Baldi, Andras/A-7501-2008; Klein, Alexandra-Maria/J-5871-2016; Jauker, Frank/I-5823-2017; Veldtman, Ruan/I-1131-2019; Batary, Peter/A-2349-2008; Viana, Blandina/M-6537-2013; Bommarco, Riccardo/E-7109-2016; Potts, Simon G/C-7250-2008; Herzog, Felix/B-1911-2009; Carvalheiro, Luisa/D-9414-2012; Rollin, Orianne/R-9705-2019; Isaacs, Rufus/AAF-4646-2019; rader, romina/AAL-8067-2020; Rader, Romina/X-6428-2019; Cariveau, Daniel/AAB-9336-2020; Knop, Eva/D-2298-2018; Westphal, Catrin/F-9560-2015; Scheper, Jeroen/G-1385-2015	Howlett, Brad/0000-0002-0694-135X; Potts, Simon/0000-0002-2045-980X; Holzschuh, Andrea/0000-0002-5235-4746; Baldi, Andras/0000-0001-6063-3721; Klein, Alexandra-Maria/0000-0003-2139-8575; Jauker, Frank/0000-0003-4137-9072; Batary, Peter/0000-0002-1017-6996; Viana, Blandina/0000-0002-4924-1257; Bommarco, Riccardo/0000-0001-8888-0476; Potts, Simon G/0000-0002-2045-980X; Herzog, Felix/0000-0001-9472-4891; Carvalheiro, Luisa/0000-0001-7655-979X; Rollin, Orianne/0000-0002-1455-9302; Isaacs, Rufus/0000-0001-7523-4643; Rader, Romina/0000-0001-9056-9118; Knop, Eva/0000-0001-9402-2216; Westphal, Catrin/0000-0002-2615-1339; Garratt, Michael/0000-0002-0196-6013; Danforth, Bryan/0000-0002-6495-428X; Krewenka, Kristin/0000-0002-1913-1057; Kleijn, David/0000-0003-2500-7164; Scheper, Jeroen/0000-0002-4314-996X; Bartomeus, Ignasi/0000-0001-7893-4389			Delivery of crop pollination services is an insufficient argument for wild pollinator conservation								NATURE COMMUNICATIONS				6						7414	10.1038/ncomms8414				JUN 2015	2015	There is compelling evidence that more diverse ecosystems deliver greater benefits to people, and these ecosystem services have become a key argument for biodiversity conservation. However, it is unclear how much biodiversity is needed to deliver ecosystem services in a cost- effective way. Here we show that, while the contribution of wild bees to crop production is significant, service delivery is restricted to a limited subset of all known bee species. Across crops, years and biogeographical regions, crop-visiting wild bee communities are dominated by a small number of common species, and threatened species are rarely observed on crops. Dominant crop pollinators persist under agricultural expansion and many are easily enhanced by simple conservation measures, suggesting that cost- effective management strategies to promote crop pollination should target a different set of species than management strategies to promote threatened bees. Conserving the biological diversity of bees therefore requires more than just ecosystem-service-based arguments.																		2041-1723			WOS:000357176100001	26079893	
J	Klein, Alexandra-Maria; Vaissiere, Bernard E.; Cane, James H.; Steffan-Dewenter, Ingolf; Cunningham, Saul A.; Kremen, Claire; Tscharntke, Teja				Cane, James H/C-1636-2019; Klein, Alexandra-Maria/J-5871-2016; Tscharntke, Teja/N-5123-2014; Rodrigues, Flavio/A-8724-2014; Cunningham, Saul A/B-9947-2009	Cane, James H/0000-0002-4745-382X; Klein, Alexandra-Maria/0000-0003-2139-8575; Rodrigues, Flavio/0000-0001-8538-0089; Cunningham, Saul A/0000-0003-0703-6893; Steffan-Dewenter, Ingolf/0000-0003-1359-3944			Importance of pollinators in changing landscapes for world crops								PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES				274	1608			303	313		10.1098/rspb.2006.3721				FEB 7 2007	2007	The extent of our reliance on animal pollination for world crop production for human food has not previously been evaluated and the previous estimates for countries or continents have seldom used primary data. In this review, we expand the previous estimates using novel primary data from 200 countries and found that fruit, vegetable or seed production from 87 of the leading global food crops is dependent upon animal pollination, while 28 crops do not rely upon animal pollination. However, global production volumes give a contrasting perspective, since 60% of global production comes from crops that do not depend on animal pollination, 35% from crops that depend on pollinators, and 5% are unevaluated. Using all crops traded on the world market and setting aside crops that are solely passively self-pollinated, wind-pollinated or parthenocarpic, we then evaluated the level of dependence on animal-mediated pollination for crops that are directly consumed by humans. We found that pollinators are essential for 13 crops, production is highly pollinator dependent for 30, moderately for 27, slightly for 21, unimportant for 7, and is of unknown significance for the remaining 9. We further evaluated whether local and landscape-wide management for natural pollination services could help to sustain crop diversity and production. Case studies for nine crops on four continents revealed that agricultural intensification jeopardizes wild bee communities and their stabilizing effect on pollination services at the landscape scale.																		0962-8452	1471-2954		WOS:000243354100001	17164193	
J	Lewis, Kathleen A.; Tzilivakis, John; Warner, Douglas J.; Green, Andrew				Warner, Doug/T-8872-2019; Lewis, Kathy/H-4895-2019; Tzilivakis, John/H-3661-2019	Warner, Doug/0000-0002-9136-9713; Lewis, Kathy/0000-0002-1672-5968; Tzilivakis, John/0000-0003-4511-6712			An international database for pesticide risk assessments and management								HUMAN AND ECOLOGICAL RISK ASSESSMENT				22	4			1050	1064		10.1080/10807039.2015.1133242				2016	2016	Despite a changing world in terms of data sharing, availability, and transparency, there are still major resource issues associated with collating datasets that will satisfy the requirements of comprehensive pesticide risk assessments, especially those undertaken at a regional or national scale. In 1996, a long-term project was initiated to begin collating and formatting pesticide data to eventually create a free-to-all repository of data that would provide a comprehensive transparent, harmonized, and managed extensive dataset for all types of pesticide risk assessments. Over the last 20years, this database has been keeping pace with improving risk assessments, their associated data requirements, and the needs and expectations of database end users. In 2007, the Pesticide Properties DataBase (PPDB) was launched as a free-to-access website. Currently, the PPDB holds data for almost 2300 pesticide active substances and over 700 metabolites. For each substance around 300 parameters are stored, covering human health, environmental quality, and biodiversity risk assessments. With the approach of the twentieth anniversary of the database, this article seeks to elucidate the current data model, data sources, its validation, and quality control processes and describes a number of existing risk assessment applications that depend upon it.																		1080-7039	1549-7860		WOS:000374692200013		
J	Liao, Ling-Hsiu; Wu, Wen-Yen; Berenbaum, May R.				Liao, Ling-Hsiu/AAB-1547-2019	Wu, Wen-Yen/0000-0002-8522-7911; Liao, Ling-Hsiu/0000-0003-1776-9564			Behavioral responses of honey bees (Apis mellifera) to natural and synthetic xenobiotics in food								SCIENTIFIC REPORTS				7						15924	10.1038/s41598-017-15066-5				NOV 21 2017	2017	While the natural foods of the western honey bee (Apis mellifera) contain diverse phytochemicals, in contemporary agroecosystems honey bees also encounter pesticides as floral tissue contaminants. Whereas some ubiquitous phytochemicals in bee foods up-regulate detoxification and immunity genes, thereby benefiting nestmates, many agrochemical pesticides adversely affect bee health even at sublethal levels. How honey bees assess xenobiotic risk to nestmates as they forage is poorly understood. Accordingly, we tested nine phytochemicals ubiquitous in nectar, pollen, or propolis, as well as five synthetic xenobiotics that frequently contaminate hives-two herbicides (atrazine and glyphosate) and three fungicides (boscalid, chlorothalonil, and prochloraz). In semi-field free-flight experiments, bees were offered a choice between paired sugar water feeders amended with either a xenobiotic or solvent only (control). Among the phytochemicals, foragers consistently preferred quercetin at all five concentrations tested, as evidenced by both visitation frequency and consumption rates. This preference may reflect the long evolutionary association between honey bees and floral tissues. Of pesticides eliciting a response, bees displayed a preference at specific concentrations for glyphosate and chlorothalonil. This paradoxical preference may account for the frequency with which these pesticides occur as hive contaminants and suggests that they present a greater risk factor for honey bee health than previously suspected.																		2045-2322			WOS:000415983600012	29162843	
