PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	EA	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZA	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Cutler, G. Christopher; Scott-Dupree, Cynthia D.								Exposure to clothianidin seed-treated canola has no long-term impact on honey bees								JOURNAL OF ECONOMIC ENTOMOLOGY				100	3			765	772		10.1603/0022-0493(2007)100[765:ETCSCH]2.0.CO;2				JUN 2007	2007	We conducted a long-term investigation to ascertain effects on honey bee, Apis mellifera, L., colonies during and after exposure to flowering canola, Brassica napus variety Hyola 420, grown from clothianidin -treated seed. Colonies were placed in the middle of 1-ha clothianidin seed-treated or control canola fields for 3 wk during bloom, and thereafter they were moved to a fall apiary. There were four treated and four control fields, and four colonies per field, giving 32 colonies total. Bee mortality, worker longevity, and brood development were regularly assessed in each colony for 130 d from initial exposure to canola. Samples of honey, beeswax, pollen, and nectar were regularly collected for 130 d, and the samples were analyzed for clothianidin residues by using high-performance liquid chromatography with tandem mass spectrometry detection. Overall, no differences in bee mortality, worker longevity, or brood development occurred between control and treatment groups throughout the study. Weight gains of and honey yields from colonies in treated fields were not significantly different from those in control fields. Although clothianidin residues were detected in honey, nectar, and pollen from colonies in clothianidin-treated fields, maximum concentrations detected were 8- to 22-fold below the reported no observable adverse effects concentration. Clothianidin residues were not detected in any beeswax sample. Assessment of overwintered colonies in spring found no differences in those originally exposed to treated or control canola. The results show that honey bee colonies will, in the long-term, be unaffected by exposure to clothianidin seed-treated canola.																		0022-0493	1938-291X		WOS:000246950300018	17598537	
J	Cutler, G. Christopher; Scott-Dupree, Cynthia D.; Sultan, Maryam; McFarlane, Andrew D.; Brewer, Larry				Serrano, Jose/A-2854-2009	Serrano, Jose/0000-0002-1565-5216			A large-scale field study examining effects of exposure to clothianidin seed-treated canola on honey bee colony health, development, and overwintering success								PEERJ				2						e652	10.7717/peerj.652				OCT 30 2014	2014	In summer 2012, we initiated a large-scale field experiment in southern Ontario, Canada, to determine whether exposure to clothianidin seed-treated canola (oil seed rape) has any adverse impacts on honey bees. Colonies were placed in clothianidin seed-treated or control canola fields during bloom, and thereafter were moved to an apiary with no surrounding crops grown from seeds treated with neonicotinoids. Colony weight gain, honey production, pest incidence, bee mortality, number of adults, and amount of sealed brood were assessed in each colony throughout summer and autumn. Samples of honey, beeswax, pollen, and nectar were regularly collected, and samples were analyzed for clothianidin residues. Several of these endpoints were also measured in spring 2013. Overall, colonies were vigorous during and after the exposure period, and we found no effects of exposure to clothianidin seed-treated canola on any endpoint measures. Bees foraged heavily on the test fields during peak bloom and residue analysis indicated that honey bees were exposed to low levels (0.5-2 ppb) of clothianidin in pollen. Low levels of clothianidin were detected in a few pollen samples collected toward the end of the bloom from control hives, illustrating the difficulty of conducting a perfectly controlled field study with free-ranging honey bees in agricultural landscapes. Overwintering success did not differ significantly between treatment and control hives, and was similar to overwintering colony loss rates reported for the winter of 2012-2013 for beekeepers in Ontario and Canada. Our results suggest that exposure to canola grown from seed treated with clothianidin poses low risk to honey bees.																		2167-8359			WOS:000347624600007	25374790	
J	Decourtye, A; Devillers, J; Cluzeau, S; Charreton, M; Pham-Delegue, MH								Effects of imidacloprid and deltamethrin on associative learning in honeybees under semi-field and laboratory conditions								ECOTOXICOLOGY AND ENVIRONMENTAL SAFETY				57	3			410	419		10.1016/j.ecoenv.2003.08.001				MAR 2004	2004	We have compared the sublethal effects of two insecticides in the honeybee (imidacloprid and deltamethrin) in both semi-field and laboratory conditions. A sugar solution containing 24 mug kg(-1) of imidacloprid or 500 mug kg(-1) of deltamethrin was offered to a colony set in an outdoor flight cage. In contrast to imidacloprid, deltamethrin had lethal effect on workers bees. The contamination of syrup with imidacloprid or deltamethrin induced a decrease in both the foraging activity on the food source and activity at the hive entrance. Negative effects of imidacloprid were also observed in an olfactory learnt discrimination task. Free-flying foragers were taken from the contaminated feeder and subjected to a conditioned proboscis extension response (PER) assay under laboratory conditions. As with free-flying bees, no impact of deltamethrin was found on the learning performances of restrained individuals in the PER procedure, whilst significant effects were found with imidacloprid in both semi-field and laboratory conditions. (C) 2003 Elsevier Inc. All rights reserved.																		0147-6513	1090-2414		WOS:000220530500017	15041263	
J	Decourtye, A; Armengaud, C; Renou, M; Devillers, J; Cluzeau, S; Gauthier, M; Pham-Delegue, MH								Imidacloprid impairs memory and brain metabolism in the honeybee (Apis mellifera L.)								PESTICIDE BIOCHEMISTRY AND PHYSIOLOGY				78	2			83	92		10.1016/j.pestbp.2003.10.001				FEB 2004	2004	Imidacloprid is a chloronicotinyl insecticide which interacts with insect nicotinic acetylcholine receptors. Thirty minutes after oral treatment of honeybees with imidacloprid, the olfactory learning performances in a proboscis extension reflex (PER) procedure were impaired. In parallel, an increase of the cytochrome oxidase labelling was found into the calyces of the mushroom bodies. Imidacloprid administered 15 min or 1 h after a one-trial conditioning of PER impaired the medium-term olfactory memory. By contrast, the short-term (30 s or 3 min conditioning-treatment time interval) and long-term (24h conditioning-treatment time interval) memories were unaffected. The impairment of medium-term olfactory memory by imidacloprid is discussed in the context of neural circuits suspected to mediate memory formation in the honeybee brain. (C) 2003 Elsevier Inc. All rights reserved.																		0048-3575	1095-9939		WOS:000188698600003		
J	Desneux, Nicolas; Decourtye, Axel; Delpuech, Jean-Marie				Desneux, Nicolas/J-6262-2013				The sublethal effects of pesticides on beneficial arthropods								ANNUAL REVIEW OF ENTOMOLOGY		Annual Review of Entomology		52				81	106		10.1146/annurev.ento.52.110405.091440				2007	2007	Traditionally, measurement of the acute toxicity of pesticides to beneficial arthropods has relied largely on the determination of an acute median lethal dose or concentration. However, the estimated lethal dose during acute toxicity tests may only be a partial measure of the deleterious effects. In addition to direct mortality induced by pesticides, their sublethal effects on arthropod physiology and behavior must be considered for. a complete analysis of their impact. An increasing number of studies and methods related to the identification and characterization of these effects have been published in the past 15 years. Review of sublethal effects reported in published literature, taking into account recent data, has revealed new insights into the sublethal effects of pesticides including effects on learning performance, behavior, and neurophysiology. We characterize the different types of sublethal effects on beneficial arthropods, focusing mainly on honey bees and natural enemies, and we describe the methods used in these studies. Finally, we discuss the potential for developing experimental approaches that take into account these sublethal effects in integrated pest management and the possibility of integrating their evaluation in pesticide registration procedures.																		0066-4170	1545-4487		WOS:000243653800006	16842032	
J	Devillers, J; Decourtye, A; Budzinski, H; Pham-Delegue, MH; Cluzeau, S; Maurin, G					BUDZINSKI, Helene/0000-0001-5282-9011			Comparative toxicity and hazards of pesticides to APIS and non-APIS bees. A chemometrical study								SAR AND QSAR IN ENVIRONMENTAL RESEARCH				14	5-6			389	403		10.1080/10629360310001623980				OCT-DEC 2003	2003	The adverse effects of 158 pesticides to the Honey bee (Apis mellifera), the alfalfa leafcutting bee (Megachile rotundata) and the alkali bee (Nomia melanderi) were compared by means of various linear and non-linear multivariate analyses. A comparison exercise including the humble bee (Bombus spp.) was also performed from a more restricted set of 32 pesticides. While no difference of sensitivity was found between A. mellifera and Bombus spp., M. rotundata appeared the most susceptible to pesticides followed by N. melanderi.					Conference on Computational Methods in Toxicology and Pharmacology Integrating Internet ResourcesConference on Computational Methods in Toxicology and Pharmacology Integrating Internet Resources	SEP 17-19, 2003SEP 17-19, 2003		THESSALONIKI, GREECETHESSALONIKI, GREECE										1062-936X	1029-046X		WOS:000186779100007	14758982	
J	Di Prisco, Gennaro; Cavaliere, Valeria; Annoscia, Desiderato; Varricchio, Paola; Caprio, Emilio; Nazzi, Francesco; Gargiulo, Giuseppe; Pennacchio, Francesco				Serrano, Jose/A-2854-2009; Varricchio, Paola/AAA-8409-2021; Cavaliere, Valeria/P-1509-2015	Serrano, Jose/0000-0002-1565-5216; Annoscia, Desiderato/0000-0002-2405-4914; GARGIULO, GIUSEPPE/0000-0003-3974-2557; PENNACCHIO, Francesco/0000-0002-8794-9328; CAVALIERE, VALERIA/0000-0002-3264-499X			Neonicotinoid clothianidin adversely affects insect immunity and promotes replication of a viral pathogen in honey bees								PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA				110	46			18466	18471		10.1073/pnas.1314923110				NOV 12 2013	2013	Large-scale losses of honey bee colonies represent a poorly understood problem of global importance. Both biotic and abiotic factors are involved in this phenomenon that is often associated with high loads of parasites and pathogens. A stronger impact of pathogens in honey bees exposed to neonicotinoid insecticides has been reported, but the causal link between insecticide exposure and the possible immune alteration of honey bees remains elusive. Here, we demonstrate that the neonicotinoid insecticide clothianidin negatively modulates NF-kappa B immune signaling in insects and adversely affects honey bee antiviral defenses controlled by this transcription factor. We have identified in insects a negative modulator of NF-kappa B activation, which is a leucine-rich repeat protein. Exposure to clothianidin, by enhancing the transcription of the gene encoding this inhibitor, reduces immune defenses and promotes the replication of the deformed wing virus in honey bees bearing covert infections. This honey bee immunosuppression is similarly induced by a different neonicotinoid, imidacloprid, but not by the organophosphate chlorpyriphos, which does not affect NF-kappa B signaling. The occurrence at sublethal doses of this insecticide-induced viral proliferation suggests that the studied neonicotinoids might have a negative effect at the field level. Our experiments uncover a further level of regulation of the immune response in insects and set the stage for studies on neural modulation of immunity in animals. Furthermore, this study has implications for the conservation of bees, as it will contribute to the definition of more appropriate guidelines for testing chronic or sublethal effects of pesticides used in agriculture.																		0027-8424			WOS:000326830900045	24145453	
J	Dicks, Lynn					Dicks, Lynn/0000-0002-8304-4468			Bees, lies and evidence-based policy								NATURE				494	7437			283	283		10.1038/494283a				FEB 21 2013	2013																			0028-0836	1476-4687		WOS:000315312900004	23426287	
J	Dively, Galen P.; Kamel, Alaa				Serrano, Jose/A-2854-2009	Serrano, Jose/0000-0002-1565-5216			Insecticide Residues in Pollen and Nectar of a Cucurbit Crop and Their Potential Exposure to Pollinators								JOURNAL OF AGRICULTURAL AND FOOD CHEMISTRY				60	18			4449	4456		10.1021/jf205393x				MAY 9 2012	2012	Neonicotinoids are systemic insecticides widely used on many pollinated agricultural crops, and increasing evidence indicates that they move to some extent into pollen and nectar. This study measured levels of neonicotinoid residues in pollen and nectar from a pumpkin crop treated with formulated products containing imidacloprid, dinotefuran, and thiamethoxam using different timings and application methods. Environmental conditions have a significant effect on overall residue levels; nectar residues were 73.5-88.8% less than pollen residues, and metabolites accounted for 15.5-27.2% of the total residue amounts. Foliar-applied treatments and chemigated insecticides applied through drip irrigation during flowering resulted in the highest residues of parent insecticide and metabolites, which may reach average levels up to 122 ng/g in pollen and 17.6 ng/g in nectar. The lowest levels of residues were detected in treatment regimens involving applications of insecticides at planting, as either seed dressing, bedding tray drench, or transplant water treatment.																		0021-8561	1520-5118		WOS:000303696000005	22452667	
J	Doublet, Vincent; Labarussias, Maureen; de Miranda, Joachim R.; Moritz, Robin F. A.; Paxton, Robert J.				Moritz, Robin FA/K-6053-2012; Paxton, Robert/D-7082-2015; Doublet, Vincent/D-8050-2015	Moritz, Robin FA/0000-0003-0791-887X; Paxton, Robert/0000-0003-2517-1351; Doublet, Vincent/0000-0002-6313-1222; Rodrigues de Miranda, Joachim/0000-0002-0335-0386			Bees under stress: sublethal doses of a neonicotinoid pesticide and pathogens interact to elevate honey bee mortality across the life cycle								ENVIRONMENTAL MICROBIOLOGY				17	4	SI		969	983		10.1111/1462-2920.12426				APR 2015	2015	Microbial pathogens are thought to have a profound impact on insect populations. Honey bees are suffering from elevated colony losses in the northern hemisphere possibly because of a variety of emergent microbial pathogens, with which pesticides may interact to exacerbate their impacts. To reveal such potential interactions, we administered at sublethal and field realistic doses one neonicotinoid pesticide (thiacloprid) and two common microbial pathogens, the invasive microsporidian Nosema ceranae and black queen cell virus (BQCV), individually to larval and adult honey bees in the laboratory. Through fully crossed experiments in which treatments were administered singly or in combination, we found an additive interaction between BQCV and thiacloprid on host larval survival likely because the pesticide significantly elevated viral loads. In adult bees, two synergistic interactions increased individual mortality: between N.ceranae and BQCV, and between N.ceranae and thiacloprid. The combination of two pathogens had a more profound effect on elevating adult mortality than N.ceranae plus thiacloprid. Common microbial pathogens appear to be major threats to honey bees, while sublethal doses of pesticide may enhance their deleterious effects on honey bee larvae and adults. It remains an open question as to whether these interactions can affect colony survival.																		1462-2912	1462-2920		WOS:000352545100006	25611325	
J	Elbert, Alfred; Haas, Matthias; Springer, Bernd; Thielert, Wolfgang; Nauen, Ralf				Nauen, Ralf/AAG-5840-2019	Nauen, Ralf/0000-0002-7525-8589			Applied aspects of neonicotinoid uses in crop protection								PEST MANAGEMENT SCIENCE				64	11			1099	1105		10.1002/ps.1616				NOV 2008	2008	Neonicotinoid insecticides comprise seven commercially marketed active ingredients: imidacloprid, acetamiprid, nitenpyram, thiamethoxam, thiacloprid, clothianidin and dinotefuran. The technical profiles and main differences between neonicotinoid insecticides, including their spectrum of efficacy, are described: use for vector control, systemic properties and versatile application forms, especially seed treatment. New formulations have been developed to optimize the bioavailability of neonicotinoids through improved rain fastness, better retention and spreading of the spray deposit on the leaf surface, combined with higher leaf penetration. Combined formulations with pyrethroids and other insecticides are also being developed with the aim of broadening the insecticidal spectrum of neonicotinoids and to replace WHO Class I products from older chemical classes. These innovative developments for fife-cycle management, jointly with the introduction of generic products, will, within the next few years, turn neonicotinoids into the most important chemical class in crop protection. (c) 2008 Society of Chemical Industry					1st Global Workshop on Stewardship of Neonicotinoid Insecticides1st Global Workshop on Stewardship of Neonicotinoid Insecticides	JUN 05-SEP 09, 2008JUN 05-SEP 09, 2008		Honolulu, HIHonolulu, HI										1526-498X	1526-4998		WOS:000260349700004	18561166	
J	Elston, Charlotte; Thompson, Helen M.; Walters, Keith F. A.				Thompson, Helen/H-7753-2013; Walters, Keith/AAK-3562-2020	Thompson, Helen/0000-0001-5137-5214; 			Sub-lethal effects of thiamethoxam, a neonicotinoid pesticide, and propiconazole, a DMI fungicide, on colony initiation in bumblebee (Bombus terrestris) micro-colonies								APIDOLOGIE				44	5			563	574		10.1007/s13592-013-0206-9				SEP 2013	2013	This study investigated whether field-realistic exposure to a neonicotinoid insecticide and a fungicide affected nest building or brood production in queenless Bombus terrestris micro-colonies in the laboratory. Bees were exposed to honey water and pollen paste containing field-realistic mean or field-maximum exposure rates of thiamethoxam (1, 10 mu g/kg) or propiconazole (23, 230 mg/kg) for 28 days. Thiamethoxam: Both doses reduced consumption of honey water solution and resulted in fewer wax cells. At 10 mu g/kg, nest building initiation was delayed, fewer eggs were laid and no larvae produced. Propiconazole: Both doses reduced consumption of honey water solution. At 23 mg/kg, fewer wax cells were produced. Thus, at realistic (mean) exposure rates of these pesticides, no adverse impacts on brood production were found. Pesticide-free alternative forage will reduce field exposure by dilution and thus the impact of maximum rates.																		0044-8435	1297-9678		WOS:000323246700008		
J	Fairbrother, Anne; Purdy, John; Anderson, Troy; Fell, Richard				Serrano, Jose/A-2854-2009	Serrano, Jose/0000-0002-1565-5216			Risks of neonicotinoid insecticides to honeybees								ENVIRONMENTAL TOXICOLOGY AND CHEMISTRY				33	4			719	731		10.1002/etc.2527				APR 2014	2014	The European honeybee, Apis mellifera, is an important pollinator of agricultural crops. Since 2006, when unexpectedly high colony losses were first reported, articles have proliferated in the popular press suggesting a range of possible causes and raising alarm over the general decline of bees. Suggested causes include pesticides, genetically modified crops, habitat fragmentation, and introduced diseases and parasites. Scientists have concluded that multiple factors in various combinations-including mites, fungi, viruses, and pesticides, as well as other factors such as reduction in forage, poor nutrition, and queen failure-are the most probable cause of elevated colony loss rates. Investigators and regulators continue to focus on the possible role that insecticides, particularly the neonicotinoids, may play in honeybee health. Neonicotinoid insecticides are insect neurotoxicants with desirable features such as broad-spectrum activity, low application rates, low mammalian toxicity, upward systemic movement in plants, and versatile application methods. Their distribution throughout the plant, including pollen, nectar, and guttation fluids, poses particular concern for exposure to pollinators. The authors describe how neonicotinoids interact with the nervous system of honeybees and affect individual honeybees in laboratory situations. Because honeybees are social insects, colony effects in semifield and field studies are discussed. The authors conclude with a review of current and proposed guidance in the United States and Europe for assessing the risks of pesticides to honeybees. Environ Toxicol Chem 2014;33:719-731. (c) 2014 The Authors. Environmental Toxicology and Chemistry Published by Wiley Periodicals, Inc., on behalf of SEATC. This is an open access article under the terms of the Creative Commons Attribution License, which permits use, distribution, and reproduction in any medium, provided the original work is properly cited.																		0730-7268	1552-8618		WOS:000333538700001	24692231	
J	Farooqui, Tahira				Serrano, Jose/A-2854-2009	Serrano, Jose/0000-0002-1565-5216			A potential link among biogenic amines-based pesticides, learning and memory, and colony collapse disorder: A unique hypothesis								NEUROCHEMISTRY INTERNATIONAL				62	1			122	136		10.1016/j.neuint.2012.09.020				JAN 2013	2013	Pesticides are substances that have been widely used throughout the world to kill, repel, or control organisms such as certain forms of plants or animals considered as pests. Depending on their type, dose, and persistence in the environment, they can have impact even on non-target species such as beneficial insects (honeybees) in different ways, including reduction in their survival rate and interference with their reproduction process. Honeybee Apis mellifera is a major pollinator and has substantial economical and ecological values. Colony collapse disorder (CCD) is a mysterious phenomenon in which adult honeybee workers suddenly abandon from their hives, leaving behind food, brood, and queen. It is lately drawing a lot of attention due to pollination crisis as well as global agriculture and medical demands. If the problem of CCD is not resolved soon enough, this could have a major impact on food industry affecting world's economy a big time. Causes of CCD are not known. In this overview, I discuss CCD, biogenic amines-based-pesticides (neonicotinoids and formamidines), and their disruptive effects on biogenic amine signaling causing olfactory dysfunction in honeybees. According to my hypothesis, chronic exposure of biogenic amines-based-pesticides to honeybee foragers in hives and agricultural fields can disrupt neural cholinergic and octopaminergic signaling. Abnormality in biogenic amines-mediated neuronal signaling impairs their olfactory learning and memory, therefore foragers do not return to their hive - a possible cause of CCD. This overview is an attempt to discuss a hypothetical link among biogenic amines-based pesticides, olfactory learning and memory, and CCD. (c) 2012 Elsevier Ltd. All rights reserved.																		0197-0186	1872-9754		WOS:000314445200015	23059446	
J	Faucon, JP; Aurieres, C; Drajnudel, P; Mathieu, L; Ribiere, M; Martel, AC; Zeggane, S; Chauzat, MP; Aubert, MFA								Experimental study on the toxicity of imidacloprid given in syrup to honey bee (Apis mellifera) colonies								PEST MANAGEMENT SCIENCE				61	2			111	125		10.1002/ps.957				FEB 2005	2005	Two groups of eight honey bee colonies were fed with two different concentrations of imidacloprid in saccharose syrup during summer (each colony was given 1 litre of saccharose syrup containing 0.5 mug litre(-1) or 5 mug litre(-1) of imidacloprid on 13 occasions). Their development and survival were followed in parallel with control hives (unfed or fed with saccharose syrup) until the end of the following winter. The parameters followed were: adult bee activity (number of bee entering the hive and pollen carrying activity), adult bee population level, capped brood area, frequency of parasitic and other diseases, mortality, number of frames with brood after wintering and a global score of colonies after wintering. The only parameters linked to feeding with imidacloprid-supplemented saccharose syrup when compared with feeding with non-supplemented syrup were: a statistically non-significant higher activity index of adult bees, a significantly higher frequency of pollen carrying during the feeding period and a larger number of capped brood cells. When imidacloprid was no longer applied, activity, and pollen carrying were re-established at a similar level for all groups. Repeated feeding with syrup supplemented with imidacloprid did not provoke any immediate or any delayed mortality, before, during or following the next winter, whereas such severe effects are described by several French bee keepers as a consequence of imidacloprid use for seed dressing in neighbouring cultures. In any case, during the whole study, mortality was very low in all groups, with no difference between imidacloprid-fed and control colonies. Further research should now address several hypotheses: the troubles described by bee keepers have causes other than imidacloprid; if such troubles are really due to this insecticide, they may only be observed either when bees consume contaminated pollen, when no other sources of food are available, in the presence of synergic factors (that still need to be identified), with some particular races of bees or when colonies are not strong and healthy. (C) 2004 Society of Chemical Industry.																		1526-498X	1526-4998		WOS:000226430100002	15619715	
J	Fauser-Misslin, Aline; Sadd, Ben M.; Neumann, Peter; Sandrock, Christoph				Serrano, Jose/A-2854-2009; Neumann, Peter/C-9964-2015	Serrano, Jose/0000-0002-1565-5216; Neumann, Peter/0000-0001-5163-5215; Sandrock, Christoph/0000-0002-2054-2216; Sadd, Ben/0000-0003-3136-5144			Influence of combined pesticide and parasite exposure on bumblebee colony traits in the laboratory								JOURNAL OF APPLIED ECOLOGY				51	2			450	459		10.1111/1365-2664.12188				APR 2014	2014	Pollinating insects provide vital ecosystem services of enormous importance for economies and biodiversity. Yet, there is a concerning global trend of pollinator declines. Parasites and pesticides are among the suspected principle drivers of these declines. However, especially in the case of key wild pollinators, there are insufficient data on the relative impact of these individual environmental stressors and whether they interact to increase detrimental effects. Using a fully crossed factorial design, we investigated how laboratory exposure to neonicotinoid insecticides, thiamethoxam and clothianidin, over a 9-week period and a prevalent trypanosome gut parasite Crithidia bombi affects various crucial colony traits of the bumblebee Bombus terrestris. We show that chronic dietary exposure from an early stage of colony development to doses of thiamethoxam and clothianidin that could be encountered in the field truncated worker production, reduced worker longevity and decreased overall colony reproductive success. Further, we demonstrate a significant interaction between neonicotinoid exposure and parasite infection on mother queen survival. The fate of the mother queen is intrinsically linked to colony success, and under combined pressure of parasite infection and neonicotinoid exposure, mother queen survival was lowest. This indicates increased detrimental effects of combined exposure on this crucial colony trait. Combined effects may be exacerbated in stressful natural environments where more pronounced parasite virulence is expected. Synthesis and applications. Our findings reiterate that dietary exposure to neonicotinoids can impact on bumblebee colony performance and fitness. The indication of combined negative effects of ecologically relevant pressures suggests additional adverse consequences for long-term population dynamics under complex field conditions. To help safeguard pollinator health, whole life-cycle fitness assessments, particularly for non-Apis bees, stringently incorporating chronic and sublethal side effects of pesticides, as well as interactions with common natural stressors, such as prevalent parasites, should be considered in the corresponding test guidelines.																		0021-8901	1365-2664		WOS:000332835600018		
J	Feltham, Hannah; Park, Kirsty; Goulson, Dave				Goulson, David/A-2462-2010; Serrano, Jose/A-2854-2009	Goulson, David/0000-0003-4421-2876; Serrano, Jose/0000-0002-1565-5216; Park, Kirsty/0000-0001-6080-7197			Field realistic doses of pesticide imidacloprid reduce bumblebee pollen foraging efficiency								ECOTOXICOLOGY				23	3			317	323		10.1007/s10646-014-1189-7				APR 2014	2014	Bumblebees and other pollinators provide a vital ecosystem service for the agricultural sector. Recent studies however have suggested that exposure to systemic neonicotinoid insecticides in flowering crops has sub-lethal effects on the bumblebee workforce, and hence in reducing queen production. The mechanism behind reduced nest performance, however, remains unclear. Here we use Radio Frequency Identification (RFID) technology to test whether exposure to a low, field realistic dose (0.7 ppb in sugar water and 6 ppb in pollen) of the neonicotinoid imidacloprid, reduces worker foraging efficiency. Whilst the nectar foraging efficiency of bees treated with imidacloprid was not significantly different than that of control bees, treated bees brought back pollen less often than control bees (40 % of trips vs 63 % trips, respectively) and, where pollen was collected, treated bees brought back 31 % less pollen per hour than controls. This study demonstrates that field-realistic doses of these pesticides substantially impacts on foraging ability of bumblebee workers when collecting pollen, and we suggest that this provides a causal mechanism behind reduced queen production in imidacloprid exposed colonies.																		0963-9292	1573-3017		WOS:000333127600001	24448674	
J	Gallai, Nicola; Salles, Jean-Michel; Settele, Josef; Vaissiere, Bernard E.				Settele, Josef/A-6371-2009; Salles, Jean-Michel/I-9409-2019	Settele, Josef/0000-0002-8624-4983; Salles, Jean-Michel/0000-0001-5030-2195; Gallai, Nicola/0000-0002-2625-2455			Economic valuation of the vulnerability of world agriculture confronted with pollinator decline								ECOLOGICAL ECONOMICS				68	3			810	821		10.1016/j.ecolecon.2008.06.014				JAN 15 2009	2009	There is mounting evidence of pollinator decline all over the world and consequences in many agricultural areas could be significant. We assessed these consequences by measuring 1) the contribution of insect pollination to the world agricultural output economic value, and 2) the vulnerability of world agriculture in the face of pollinator decline. We used a bioeconomic approach, which integrated the production dependence ratio on pollinators, for the 100 crops used directly for human food worldwide as listed by FAO. The total economic value of pollination worldwide amounted to (sic)153 billion, which represented 9.5% of the value of the world agricultural production used for human food in 2005. In terms of welfare, the consumer surplus loss was estimated between (sic)190 and (sic)310 billion based upon average price elasticities of - 1.5 to - 0.8, respectively. Vegetables and fruits were the leading crop categories in value of insect pollination with about (sic)50 billion each, followed by edible oil crops, stimulants, nuts and spices. The production value of a ton of the crop categories that do not depend on insect pollination averaged (sic)151 while that of those that are pollinator-dependent averaged (sic)761. The vulnerability ratio was calculated for each crop category at the regional and world scales as the ratio between the economic value of pollination and the current total crop value. This ratio varied considerably among crop categories and there was a positive correlation between the rate of vulnerability to pollinators decline of a crop category and its value per production unit. Looking at the capacity to nourish the world population after pollinator loss, the production of 3 crop categories - namely fruits, vegetables, and stimulants - will clearly be below the current consumption level at the world scale and even more so for certain regions like Europe. Yet, although our valuation clearly demonstrates the economic importance of insect pollinators, it cannot be considered as a scenario since it does not take into account the strategic responses of the markets. (C) 2008 Elsevier B.V. All rights reserved.																		0921-8009	1873-6106		WOS:000262812800019		
