PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	EA	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZA	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	CAMPANA, BJ; MOELLER, FE								HONEY BEES - PREFERENCE FOR AND NUTRITIVE-VALUE OF POLLEN FROM 5 PLANT SOURCES								JOURNAL OF ECONOMIC ENTOMOLOGY				70	1			39	41		10.1093/jee/70.1.39				1977	1977																			0022-0493			WOS:A1977CV84600011		
J	Cane, James H.; Tepedino, Vincent J.				Cane, James H/C-1636-2019; Cane, James/P-5137-2019	Cane, James H/0000-0002-4745-382X; Cane, James/0000-0002-4745-382X			Gauging the Effect of Honey Bee Pollen Collection on Native Bee Communities								CONSERVATION LETTERS				10	2			205	210		10.1111/conl.12263				MAR-APR 2017	2017	Experimental demonstration of direct exploitative competition between foraging honey bees and native bees in wildlands has proven elusive, due to problems of experimental design, scale, and context-dependence. We propose a different approach that translates floral resources collected by a honey bee colony into progeny equivalents of an average solitary bee. Such a metric is needed by public land managers confronting migratory beekeeper demands for insecticide-free, convenient, resource-rich habitats for summering. We calculate that, from June-August, a strong colony gathers as much pollen as could produce 100,000 progeny of an average solitary bee. Analogous to the animal unit month (AUM) for livestock, a hive unit month (HUM) is therefore 33,000 native bee progeny. By this calculation, a 40-hive apiary residing on wildlands for 3 months collects the pollen equivalent of four million wild bees. We introduce a rapid assessment metric to gauge stocking of honey bees, and briefly highlight alternative strategies to provide quality pasture for honey bees with minimal impact on native bees.																		1755-263X			WOS:000398563500005		
J	Colla, Sheila R.; Gadallah, Fawziah; Richardson, Leif; Wagner, David; Gall, Lawrence					Richardson, Leif/0000-0003-4855-5737			Assessing declines of North American bumble bees (Bombus spp.) using museum specimens								BIODIVERSITY AND CONSERVATION				21	14			3585	3595		10.1007/s10531-012-0383-2				DEC 2012	2012	Bumble bees are an important group of wild pollinators in North America and considerable concern has been expressed over declines in their populations. However, before causes for declines can be assessed, it is essential that the geographical and chronological patterns of decline be discovered. Hitherto a lack of assessment of historical data has hindered our efforts to determine which species are most at risk. Here, the status of 21 North American bumble bee species (Hymenoptera: Apidae) occurring in the eastern nearctic biogeographic region is assessed using a specimen-level database from compiled museum and survey records dating back to the late nineteenth century from various institutional collections. Using a combination of measures, bumble bee declines were assessed over their entire native ranges. We report here that half of the selected fauna is in varying levels of decline (especially Bombus ashtoni, B. fervidus, and B. variabilis), with the remaining species exhibiting stable or increasing trends (e.g., B. bimaculatus, B. impatiens, and B. rufocinctus). Suggestions for prioritizing conservation efforts for this important group of pollinators are given.																		0960-3115	1572-9710		WOS:000310991900005		
J	Di Pasquale, Garance; Salignon, Marion; Le Conte, Yves; Belzunces, Luc P.; Decourtye, Axel; Kretzschmar, Andre; Suchail, Severine; Brunet, Jean-Luc; Alaux, Cedric				, Belzunces/P-7061-2019; Le Conte, Yves M/B-3246-2016; Le Conte, Yves/M-4442-2018; Alaux, Cedric/B-4667-2013	, Belzunces/0000-0003-1798-9962; Le Conte, Yves M/0000-0002-8466-5370; Le Conte, Yves/0000-0002-8466-5370; Alaux, Cedric/0000-0002-3045-2599			Influence of Pollen Nutrition on Honey Bee Health: Do Pollen Quality and Diversity Matter?								PLOS ONE				8	8					e72016	10.1371/journal.pone.0072016				AUG 5 2013	2013	Honey bee colonies are highly dependent upon the availability of floral resources from which they get the nutrients (notably pollen) necessary to their development and survival. However, foraging areas are currently affected by the intensification of agriculture and landscape alteration. Bees are therefore confronted to disparities in time and space of floral resource abundance, type and diversity, which might provide inadequate nutrition and endanger colonies. The beneficial influence of pollen availability on bee health is well-established but whether quality and diversity of pollen diets can modify bee health remains largely unknown. We therefore tested the influence of pollen diet quality (different monofloral pollens) and diversity (polyfloral pollen diet) on the physiology of young nurse bees, which have a distinct nutritional physiology (e. g. hypopharyngeal gland development and vitellogenin level), and on the tolerance to the microsporidian parasite Nosema ceranae by measuring bee survival and the activity of different enzymes potentially involved in bee health and defense response (glutathione-S-transferase (detoxification), phenoloxidase (immunity) and alkaline phosphatase (metabolism)). We found that both nurse bee physiology and the tolerance to the parasite were affected by pollen quality. Pollen diet diversity had no effect on the nurse bee physiology and the survival of healthy bees. However, when parasitized, bees fed with the polyfloral blend lived longer than bees fed with monofloral pollens, excepted for the protein-richest monofloral pollen. Furthermore, the survival was positively correlated to alkaline phosphatase activity in healthy bees and to phenoloxydase activities in infected bees. Our results support the idea that both the quality and diversity (in a specific context) of pollen can shape bee physiology and might help to better understand the influence of agriculture and land-use intensification on bee nutrition and health.																		1932-6203			WOS:000324465000241	23940803	
J	Dohzono, Ikumi; Yokoyama, Jun								Impacts of alien bees on native plant-pollinator relationships: A review with special emphasis on plant reproduction								APPLIED ENTOMOLOGY AND ZOOLOGY				45	1			37	47		10.1303/aez.2010.37				FEB 2010	2010	Alien pollinators can disrupt mutualistic plant-animal interactions. Here we review studies on alien bee pollinators, demonstrating the ways in which invasive honeybees and bumblebees affect native plant seed production. Impacts of alien pollinators vary among pollination systems and among components of pollination success (visitation frequency, pollen transfer per visit, and pollen limitation). Reproduction of native bird-pollinated plants is little impacted by alien honeybees, because birds can pollinate even when honeybees visit target flowers. In bee-pollinated native plants, alien honeybee impacts on reproduction may be pervasive, but are not clearly defined in many cases; this lack of clarity arises because very few control sites without invasive bees are available, making comparative evaluation impossible. In bumblebee-pollinated plants, alien bumblebee effects are strong because native and invasive bee species are closely related congeners (of the genus Bombus) with similar pollinator mechanisms; alien bumblebees compete strongly with natives or replace them. In general, morphological, ecological, and behavioral similarities between native and alien pollinators are important for predicting their competitive interaction intensities and their effects on plant reproduction. The impacts of alien bees include (1) decreased pollen transfer per visit because of the loose morphological correspondence between flowers and alien bees, (2) increased competition for floral resources and exclusion of native pollinators because native and alien bees have similar ecological requirements, (3) changes in native pollinator visitation frequency and pollination efficiency caused by particular alien pollinator behavioral traits (such as stealing nectar or collecting previously-deposited pollen from stigmas). For a quantitative evaluation of invasion impacts, it is important to determine whether native plants suffer pollen limitation. To demonstrate pollen limitation, comparative studies with controls (that lack alien pollinators) are required. This approach is essential for discerning possible mechanisms responsible for observed patterns.																		0003-6862			WOS:000276579400006		
J	Donkersley, Philip; Rhodes, Glenn; Pickup, Roger W.; Jones, Kevin C.; Power, Eileen F.; Wright, Geraldine A.; Wilson, Kenneth				Wilson, Kenneth/B-7452-2008; Rhodes, Glenn/I-3299-2016; Donkersley, Philip/AAK-2063-2020	Wilson, Kenneth/0000-0001-5264-6522; Rhodes, Glenn/0000-0003-0488-3843; Donkersley, Philip/0000-0001-6013-1043; Jones, Kevin Christopher/0000-0001-7108-9776; Pickup, Roger William/0000-0002-9469-1724			Nutritional composition of honey bee food stores vary with floral composition								OECOLOGIA				185	4			749	761		10.1007/s00442-017-3968-3				DEC 2017	2017	Sufficiently diverse and abundant resources are essential for generalist consumers, and form an important part of a suite of conservation strategies for pollinators. Honey bees are generalist foragers and are dependent on diverse forage to adequately meet their nutritional needs. Through analysis of stored pollen (bee bread) samples obtained from 26 honey bee (Apis mellifera L.) hives across NW-England, we quantified bee bread nutritional content and the plant species that produced these stores from pollen. Protein was the most abundant nutrient by mass (63%), followed by carbohydrates (26%). Protein and lipid content (but not carbohydrate) contributed significantly to ordinations of floral diversity, linking dietary quality with forage composition. DNA sequencing of the ITS2 region of the nuclear ribosomal DNA gene identified pollen from 89 distinct plant genera, with each bee bread sample containing between 6 and 35 pollen types. Dominant genera included dandelion (Taraxacum), which was positively correlated with bee bread protein content, and cherry (Prunus), which was negatively correlated with the amount of protein. In addition, proportions of amino acids (e.g. histidine and valine) varied as a function of floral species composition. These results also quantify the effects of individual plant genera on the nutrition of honey bees. We conclude that pollens of different plants act synergistically to influence host nutrition; the pollen diversity of bee bread is linked to its nutrient content. Diverse environments compensate for the loss of individual forage plants, and diversity loss may, therefore, destabilize consumer communities due to restricted access to alternative resources.																		0029-8549	1432-1939		WOS:000415027100019	29032464	
J	Dupont, YL; Hansen, DM; Valido, A; Olesen, JM				valido, alfredo/K-1830-2013; Hansen, Dennis M/A-3307-2008; Olesen, Jens M/A-3011-2009	valido, alfredo/0000-0001-8426-8634; Hansen, Dennis M/0000-0002-9584-2766; Olesen, Jens M/0000-0003-1998-1083			Impact of introduced honey bees on native pollination interactions of the endemic Echium wildpretii (Boraginaceae) on Tenerife, Canary Islands								BIOLOGICAL CONSERVATION				118	3			301	311		10.1016/j.biocon.2003.09.010				JUL 2004	2004	The aim of this study was to investigate effects of introduced honey bees (Apis mellifera) on native pollination interactions of Echium wildpretii ssp. wildpretii in the sub-alpine desert of Tenerife. We selected two study populations, one dominated by honey bees, while the other was visited by many native insects. During peak activity period of insects, nectar was nearly completely depleted in flowers of the first, but not the latter population. Thus, a high abundance of honey bees may have suppressed visitation by native animals due to exploitative competition. Honey bees stayed longer and visited more flowers on the same inflorescence than native bees, thus potentially promoting self-pollination of the plants. Level of seed set and viability was similar in the two study populations. However, we cannot rule out long-term changes in genetic population structure due to changes in gene-flow patterns caused by foraging behaviour of honey bees vs. native flower-visitors. (C) 2003 Elsevier Ltd. All rights reserved.																		0006-3207	1873-2917		WOS:000221736500003		
J	EICKWORT, GC; GINSBERG, HS								FORAGING AND MATING-BEHAVIOR IN APOIDEA								ANNUAL REVIEW OF ENTOMOLOGY				25				421	446		10.1146/annurev.en.25.010180.002225				1980	1980																			0066-4170	1545-4487		WOS:A1980JA30800017		
J	Elbgami, Twfeik; Kunin, William E.; Hughes, William O. H.; Biesmeijer, Jacobus C.								The effect of proximity to a honeybee apiary on bumblebee colony fitness, development, and performance								APIDOLOGIE				45	4			504	513		10.1007/s13592-013-0265-y				JUL 2014	2014	Competition between managed honeybees and wild pollinators is thought to be a key factor in structuring foraging communities on flowers. The majority of studies have focused on impacts such as floral visitation rates and resource overlap. However, direct measurement of fitness is required to fully assess the impacts of competition. We compared in 2 years the weight and reproductive success of bumblebee colonies located at two sites that were either close to or far from a large honeybee apiary, and which were located in the same landscape and with access to similar floral resources. We found that bumblebee colonies located at the site near the honeybee apiary gained less weight, and produced fewer and smaller queens, in both years than colonies at the site far from the apiary. The ratio of queen weight/size was lower in the colonies near honeybees in 1 year, while males were smaller and offspring sex ratio more male biased in colonies close to honeybees than in those far from honeybees. Proximity to managed honeybee hives was therefore associated with significantly reduced fitness of bumblebee colonies, but studies from many more sites are needed to confirm the effect.																		0044-8435	1297-9678		WOS:000338216700011		
J	Ellis, James D.; Evans, Jay D.; Pettis, Jeff				Ellis, James/L-7985-2013; Evans, Jay D/C-8408-2012	Evans, Jay D/0000-0002-0036-4651			Colony losses, managed colony population decline, and Colony Collapse Disorder in the United States								JOURNAL OF APICULTURAL RESEARCH				49	1	SI		134	136		10.3896/IBRA.1.49.1.30				2010	2010																			0021-8839			WOS:000276090500030		
