PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	EA	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZA	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Colla, Sheila R.; Otterstatter, Michael C.; Gegear, Robert J.; Thomson, James D.								Plight of the bumble bee: Pathogen spillover from commercial to wild populations								BIOLOGICAL CONSERVATION				129	4			461	467		10.1016/j.biocon.2005.11.013				MAY 2006	2006	Pathogen spread or 'spillover' can occur when heavily infected, domestic hosts interact with closely-related wildlife populations. Commercially-produced bumble bees used in greenhouse pollination often have higher levels of various pathogens than wild bumble bees. These pathogens may spread to wild bees when commercial bees escape from greenhouses and interact with their wild counterparts at nearby flowers. We examined the prevalence of four pathogens in wild bumble bee populations at locations near and distant to commercial greenhouses in southern Ontario, Canada. Bumble bees collected near commercial greenhouses were more frequently infected by those pathogens capable of being transmitted at flowers (Crithidia bombi and Nosema bombi) than bees collected at sites away from greenhouses. We argue that the spillover of pathogens from commercial to wild bees is the most likely cause of this pattern and we discuss the implications of such spillover for bumble bee conservation. (c) 2005 Elsevier Ltd. All rights reserved.																		0006-3207	1873-2917		WOS:000237878900003		
J	Cox-Foster, Diana L.; Conlan, Sean; Holmes, Edward C.; Palacios, Gustavo; Evans, Jay D.; Moran, Nancy A.; Quan, Phenix-Lan; Briese, Thomas; Hornig, Mady; Geiser, David M.; Martinson, Vince; vanEngelsdorp, Dennis; Kalkstein, Abby L.; Drysdale, Andrew; Hui, Jeffrey; Zhai, Junhui; Cui, Liwang; Hutchison, Stephen K.; Simons, Jan Fredrik; Egholm, Michael; Pettis, Jeffery S.; Lipkin, W. Ian				Moran, Nancy A/G-1591-2010; Cox-Foster, Diana/L-1538-2013; Geiser, David/J-9950-2013; Holmes, Edward/Y-2789-2019; Hornig, Mady/AAE-8431-2020; Moran, Nancy/ABE-6226-2020; vanEngelsdorp, Dennis/E-7934-2010; Evans, Jay D/C-8408-2012; Palacios, Gustavo/I-7773-2015; Lipkin, W. Ian/ABE-6216-2020; Conlan, Sean/B-4401-2008	Holmes, Edward/0000-0001-9596-3552; Hornig, Mady/0000-0001-7572-3092; Evans, Jay D/0000-0002-0036-4651; Palacios, Gustavo/0000-0001-5062-1938; Lipkin, W. Ian/0000-0002-8768-9386; Conlan, Sean/0000-0001-6848-3465			A metagenomic survey of microbes in honey bee colony collapse disorder								SCIENCE				318	5848			283	287		10.1126/science.1146498				OCT 12 2007	2007	In colony collapse disorder (CCD), honey bee colonies inexplicably lose their workers. CCD has resulted in a loss of 50 to 90% of colonies in beekeeping operations across the United States. The observation that irradiated combs from affected colonies can be repopulated with naive bees suggests that infection may contribute to CCD. We used an unbiased metagenomic approach to survey microflora in CCD hives, normal hives, and imported royal jelly. Candidate pathogens were screened for significance of association with CCD by the examination of samples collected from several sites over a period of 3 years. One organism, Israeli acute paralysis virus of bees, was strongly correlated with CCD.																		0036-8075	1095-9203		WOS:000250086100050	17823314	
J	Cremer, Sylvia; Armitage, Sophie A. O.; Schmid-Hempel, Paul				Cremer, Sylvia/B-2199-2013; Armitage, Sophie AO/A-6961-2012	Cremer, Sylvia/0000-0002-2193-3868; Armitage, Sophie AO/0000-0002-5561-9543			Social immunity								CURRENT BIOLOGY				17	16			R693	R702		10.1016/j.cub.2007.06.008				AUG 21 2007	2007																			0960-9822	1879-0445		WOS:000248989500026	17714663	
J	Daszak, P; Cunningham, AA; Hyatt, AD				daszak, peter/U-4588-2017; Cunningham, Andrew A/E-7536-2010	daszak, peter/0000-0002-2046-5695; 			Wildlife ecology - Emerging infectious diseases of wildlife - Threats to biodiversity and human health								SCIENCE				287	5452			443	449		10.1126/science.287.5452.443				JAN 21 2000	2000	Emerging infectious diseases (EIDs) of free-living wild animals can be classified into three major groups on the basis of key epizootiological criteria: (i) EIDs associated with "spill-over" from domestic animals to wildlife populations living in proximity; (ii) EIDs related directly to human intervention, via host or parasite translocations; and (iii) EIDs with no overt human or domestic animal involvement. These phenomena have two major biological implications: first, many wildlife species are reservoirs of pathogens that threaten domestic animal and human health; second, wildlife EIDs pose a substantial threat to the conservation of global biodiversity.																		0036-8075	1095-9203		WOS:000084929900034	10642539	
J	Davies, T. Jonathan; Pedersen, Amy B.				Pedersen, Amy B/F-4521-2010	Pedersen, Amy B/0000-0002-1385-1360			Phylogeny and geography predict pathogen community similarity in wild primates and humans								PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES				275	1643			1695	1701		10.1098/rspb.2008.0284				JUL 22 2008	2008	In natural systems, host species are often co-infected by multiple pathogen species, and recent work has suggested that many pathogens can infect a wide range of host species. An important question therefore is what determines the host range of a pathogen and the community of pathogens found within a given host species. Using primates as a model, we show that infectious diseases are more often shared between species that are closely related and inhabit the same geographical region. We find that host relatedness is the best overall predictor of whether two host species share the same pathogens. A higher frequency of pathogen host shifts between close relatives or inheritance of pathogens from a common ancestor may explain this result. For viruses, geographical overlap among neighbouring primate hosts is more important in determining host range. We suggest this is because rapid evolution within viral lineages allows host jumps across larger evolutionary distances. We also show that the phylogenetic pattern of pathogen sharing with humans is the same as that between wild primates. For humans, this means we share a higher proportion of pathogens with the great apes, including chimpanzees and gorillas, because these species are our closest relatives.																		0962-8452	1471-2954		WOS:000256387500014	18445561	
J	Dawson, Erika H.; Chittka, Lars				Chittka, Lars/C-3110-2012; Dawson, Erika H/D-9734-2017	Chittka, Lars/0000-0001-8153-1732; Dawson, Erika H/0000-0002-1445-3575			Conspecific and Heterospecific Information Use in Bumblebees								PLOS ONE				7	2					e31444	10.1371/journal.pone.0031444				FEB 8 2012	2012	Heterospecific social learning has been understudied in comparison to interactions between members of the same species. However, the learning mechanisms behind such information use can allow animals to be flexible in the cues that are used. This raises the question of whether conspecific cues are inherently more influential than cues provided by heterospecifics, or whether animals can simply use any cue that predicts fitness enhancing conditions, including those provided by heterospecifics. To determine how freely social information travels across species boundaries, we trained bumblebees (Bombus terrestris) to learn to use cues provided by conspecifics and heterospecific honey bees (Apis mellifera) to locate valuable floral resources. We found that heterospecific demonstrators did not differ from conspecifics in the extent to which they guided observers' choices, whereas various types of inorganic visual cues were consistently less effective than conspecifics. This was also true in a transfer test where bees were confronted with a novel flower type. However, in the transfer test, conspecifics were slightly more effective than heterospecific demonstrators. We then repeated the experiment with entirely naive bees that had never foraged alongside conspecifics before. In this case, heterospecific demonstrators were equally efficient as conspecifics both in the initial learning task and the transfer test. Our findings demonstrate that social learning is not a unique process limited to conspecifics and that through associative learning, interspecifically sourced information can be just as valuable as that provided by conspecific individuals. Furthermore the results of this study highlight potential implications for understanding competition within natural pollinator communities.																		1932-6203			WOS:000302730100072	22347479	
J	de Miranda, J. R.; Fries, I.					Rodrigues de Miranda, Joachim/0000-0002-0335-0386			Venereal and vertical transmission of deformed wing virus in honeybees (Apis mellifera L.)								JOURNAL OF INVERTEBRATE PATHOLOGY				98	2			184	189		10.1016/j.jip.2008.02.004				JUN 2008	2008	Deformed wing virus (DWV) infected semen was used for artificial insemination of DWV-free virgin queens. High titres of DWV could subsequently be detected not only in the spermatheca, but also in the ovaries, demonstrating venereal transmission of DWV in honey bees. Subsequent vertical transmission of the virus to the progeny of DWV infected queens was also demonstrated. Neither transmission route is 100% effective. Whether venereal transmission of DWV occurs during natural mating remains to be determined. The implications for the use, sale and transport of semen samples for artificial insemination are discussed. (c) 2008 Elsevier Inc. All rights reserved.																		0022-2011	1096-0805		WOS:000256463300008	18358488	
J	Di Prisco, Gennaro; Cavaliere, Valeria; Annoscia, Desiderato; Varricchio, Paola; Caprio, Emilio; Nazzi, Francesco; Gargiulo, Giuseppe; Pennacchio, Francesco				Serrano, Jose/A-2854-2009; Varricchio, Paola/AAA-8409-2021; Cavaliere, Valeria/P-1509-2015	Serrano, Jose/0000-0002-1565-5216; Annoscia, Desiderato/0000-0002-2405-4914; GARGIULO, GIUSEPPE/0000-0003-3974-2557; PENNACCHIO, Francesco/0000-0002-8794-9328; CAVALIERE, VALERIA/0000-0002-3264-499X			Neonicotinoid clothianidin adversely affects insect immunity and promotes replication of a viral pathogen in honey bees								PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA				110	46			18466	18471		10.1073/pnas.1314923110				NOV 12 2013	2013	Large-scale losses of honey bee colonies represent a poorly understood problem of global importance. Both biotic and abiotic factors are involved in this phenomenon that is often associated with high loads of parasites and pathogens. A stronger impact of pathogens in honey bees exposed to neonicotinoid insecticides has been reported, but the causal link between insecticide exposure and the possible immune alteration of honey bees remains elusive. Here, we demonstrate that the neonicotinoid insecticide clothianidin negatively modulates NF-kappa B immune signaling in insects and adversely affects honey bee antiviral defenses controlled by this transcription factor. We have identified in insects a negative modulator of NF-kappa B activation, which is a leucine-rich repeat protein. Exposure to clothianidin, by enhancing the transcription of the gene encoding this inhibitor, reduces immune defenses and promotes the replication of the deformed wing virus in honey bees bearing covert infections. This honey bee immunosuppression is similarly induced by a different neonicotinoid, imidacloprid, but not by the organophosphate chlorpyriphos, which does not affect NF-kappa B signaling. The occurrence at sublethal doses of this insecticide-induced viral proliferation suggests that the studied neonicotinoids might have a negative effect at the field level. Our experiments uncover a further level of regulation of the immune response in insects and set the stage for studies on neural modulation of immunity in animals. Furthermore, this study has implications for the conservation of bees, as it will contribute to the definition of more appropriate guidelines for testing chronic or sublethal effects of pesticides used in agriculture.																		0027-8424			WOS:000326830900045	24145453	
J	Domingo, E; Holland, JJ				Domingo, Esteban/K-3937-2014	Domingo, Esteban/0000-0002-0573-1676			RNA virus mutations and fitness for survival								ANNUAL REVIEW OF MICROBIOLOGY				51				151	178		10.1146/annurev.micro.51.1.151				1997	1997	RNA viruses exploit all known mechanisms of genetic variation to ensure their survival. Distinctive features of RNA virus replication include high mutation rates, high yields, and short replication times. As a consequence, RNA viruses replicate as complex and dynamic mutant swarms, called viral quasispecies. Mutation rates at defined genomic sites are affected by the nucleotide sequence context on the template molecule as well as by environmental factors. In vitro hypermutation reactions offer a means to explore the functional sequence space of nucleic acids and proteins. The evolution of a viral quasispecies is extremely dependent on the population size of the virus that is involved in the infections. Repeated bottleneck events lead to average fitness losses, with viruses that harbor unusual, deleterious mutations. In contrast, large population passages result in rapid fitness gains, much larger than those so far scored for cellular organisms. Fitness gains in one environment often lead to fitness losses in an alternative environment. An important challenge in RNA virus evolution research is the assignment of phenotypic traits to specific mutations. Different constellations of mutations may be associated with a similar biological behavior. In addition, recent evidence suggests the existence of critical thresholds for the expression of phenotypic traits. Epidemiological as well as functional and structural studies suggest that RNA viruses can tolerate restricted types and numbers of mutations during any specific time point during their evolution. Viruses occupy only a tiny portion of their potential sequence space. Such limited tolerance to mutations may open new avenues for combating viral infections.																		0066-4227			WOS:A1997YA46700007	9343347	
J	DURRER, S; SCHMIDHEMPEL, P								SHARED USE OF FLOWERS LEADS TO HORIZONTAL PATHOGEN TRANSMISSION								PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES				258	1353			299	302		10.1098/rspb.1994.0176				DEC 22 1994	1994	Plant-pollinator interactions are based on mutual benefits; the plant gains fertilization and the pollinator gains food resources. But aside from providing rewards, flowers can be risky places to visit, for example if a predator ambushes during the feeding/pollination process. Here, we show that pollination may also involve the transmission of pathogens for the pollinators. Experimental evidence is given that a trypanosome parasite, Crithidia bombi, can be horizontally transmitted within populations of its hosts, the bumblebees Bombus spp., through the shared use of flowers. Important floral characteristics such as nectar availability or inflorescence architecture may also affect transmission rate. Therefore, in addition to energetic considerations, pollinator strategies could also be governed by the risk of contracting pathogens.																		0962-8452			WOS:A1994QB14000013		
J	Ellis, JD; Munn, PA				Ellis, James/L-7985-2013				The worldwide health status of honey bees								BEE WORLD				86	4			88	101		10.1080/0005772X.2005.11417323				DEC 2005	2005	In 1988, a comprehensive review of world bee health was published in Bee World. Intended as an accessible and reliable reference to worldwide bee health status, updates have been published at intervals since then, including one devoted to viruses. These reviews have proved a valuable and accurate source of information on worldwide bee health. The last was published 10 years ago and the long-awaited latest in the series is presented here.																		0005-772X			WOS:000234660000003		
J	Engelstadter, Jan; D Hurst, Gregory D.				Engelstaedter, Jan/G-7341-2012; Hurst, Gregory D D/C-2723-2008; Engelstaedter, Jan/C-3343-2018	Engelstaedter, Jan/0000-0003-3340-918X; Hurst, Gregory D D/0000-0002-7163-7784; Engelstaedter, Jan/0000-0003-3340-918X			The dynamics of parasite incidence across host species								EVOLUTIONARY ECOLOGY				20	6			603	616		10.1007/s10682-006-9120-1				NOV 2006	2006	Whilst it is well known that many parasites occasionally switch from one host species to another and thus spread within a host clade, the patterns of spread and the observed heterogeneity in parasite incidence between host taxa are not well understood. Here, we develop a simple stochastic model as a first attempt to understand these 'incidence dynamics'. Based on the empirically supported assumption that the probability of successful transmission from an infected to a new host species declines with increasing genetic distance between them, we study the impact of different phylogenetic histories of the host clade on the pattern of spread and the average incidence of the parasites. Our results suggest that host phylogeny alone can lead to heterogeneous parasite incidence.																		0269-7653	1573-8477		WOS:000241791700008		
J	Evison, Sophie E. F.; Roberts, Katherine E.; Laurenson, Lynn; Pietravalle, Stephane; Hui, Jeffrey; Biesmeijer, Jacobus C.; Smith, Judith E.; Budge, Giles; Hughes, William O. H.				Evison, Sophie/Y-3993-2019; Hughes, William OH/A-6957-2014	Hughes, William OH/0000-0003-0951-9768; Smith, Judith/0000-0002-2206-3534			Pervasiveness of Parasites in Pollinators								PLOS ONE				7	1					e30641	10.1371/journal.pone.0030641				JAN 26 2012	2012	Many pollinator populations are declining, with large economic and ecological implications. Parasites are known to be an important factor in the some of the population declines of honey bees and bumblebees, but little is known about the parasites afflicting most other pollinators, or the extent of interspecific transmission or vectoring of parasites. Here we carry out a preliminary screening of pollinators (honey bees, five species of bumblebee, three species of wasp, four species of hoverfly and three genera of other bees) in the UK for parasites. We used molecular methods to screen for six honey bee viruses, Ascosphaera fungi, Microsporidia, and Wolbachia intracellular bacteria. We aimed simply to detect the presence of the parasites, encompassing vectoring as well as actual infections. Many pollinators of all types were positive for Ascosphaera fungi, while Microsporidia were rarer, being most frequently found in bumblebees. We also detected that most pollinators were positive for Wolbachia, most probably indicating infection with this intracellular symbiont, and raising the possibility that it may be an important factor in influencing host sex ratios or fitness in a diversity of pollinators. Importantly, we found that about a third of bumblebees (Bombus pascuorum and Bombus terrestris) and a third of wasps (Vespula vulgaris), as well as all honey bees, were positive for deformed wing virus, but that this virus was not present in other pollinators. Deformed wing virus therefore does not appear to be a general parasite of pollinators, but does interact significantly with at least three species of bumblebee and wasp. Further work is needed to establish the identity of some of the parasites, their spatiotemporal variation, and whether they are infecting the various pollinator species or being vectored. However, these results provide a first insight into the diversity, and potential exchange, of parasites in pollinator communities.																		1932-6203			WOS:000301703800022	22347356	
J	Fouks, Bertrand; Lattorff, H. Michael G.				Lattorff, H. Michael G./F-6287-2010	Lattorff, H. Michael G./0000-0002-8603-6332; Fouks, Bertrand/0000-0002-3675-3499			Recognition and Avoidance of Contaminated Flowers by Foraging Bumblebees (Bombus terrestris)								PLOS ONE				6	10					e26328	10.1371/journal.pone.0026328				OCT 24 2011	2011	Bumblebee colonies are founded by a single-mated queen. Due to this life history trait, bumblebees are more susceptible to parasites and diseases than polyandrous and/or polygynous social insects. A greater resistance towards parasites is shown when the genetic variability within a colony is increased. The parasite resistance may be divided into different levels regarding the step of the parasite infection (e. g. parasite uptake, parasite intake, parasite's establishment in the nest, parasite transmission). We investigate the prophylactic behaviour of bumblebees. Bumblebees were observed during their foraging flights on two artificial flowers; one of these was contaminated by Crithidia bombi, a naturally occurring gut parasite of bumblebees (in a control experiment the non-specific pathogen Escherichia coli was used). For C. bombi, bumblebees were preferentially observed feeding on the non-contaminated flower. Whereas for E. coli, the number of visits between flowers was the same, bumblebees spent more time feeding on the non-contaminated flower. These results demonstrate the ability of bumblebees to recognise the contamination of food sources. In addition, bumblebees have a stronger preference for the non-contaminated flower when C. bombi is present in the other flower than with E. coli which might be explained as an adaptive behaviour of bumblebees towards this specific gut parasite. It seems that the more specific the parasite is, the more it reduces the reward of the flower.																		1932-6203			WOS:000296515200011	22039462	
