PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	EA	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZA	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Godfray, H. Charles J.; Blacquiere, Tjeerd; Field, Linda M.; Hails, Rosemary S.; Petrokofsky, Gillian; Potts, Simon G.; Raine, Nigel E.; Vanbergen, Adam J.; McLean, Angela R.				Hails, Rosemary S/E-9478-2010; Vanbergen, Adam J./I-6863-2012; Serrano, Jose/A-2854-2009; Petrokofsky, Gillian/AAH-4118-2021; Potts, Simon/ABF-9221-2020; Potts, Simon G/C-7250-2008; Raine, Nigel/AAK-6425-2020	Hails, Rosemary S/0000-0002-6975-1318; Vanbergen, Adam J./0000-0001-8320-5535; Serrano, Jose/0000-0002-1565-5216; Petrokofsky, Gillian/0000-0001-6748-3869; Potts, Simon/0000-0002-2045-980X; Potts, Simon G/0000-0002-2045-980X; Raine, Nigel/0000-0001-6343-2829; Field, Linda/0000-0002-3328-2513			A restatement of the natural science evidence base concerning neonicotinoid insecticides and insect pollinators								PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES				281	1786					20140558	10.1098/rspb.2014.0558				JUL 7 2014	2014	There is evidence that in Europe and North America many species of pollinators are in decline, both in abundance and distribution. Although there is a long list of potential causes of this decline, there is concern that neonicotinoid insecticides, in particular through their use as seed treatments are, at least in part, responsible. This paper describes a project that set out to summarize the natural science evidence base relevant to neonicotinoid insecticides and insect pollinators in as policy-neutral terms as possible. A series of evidence statements are listed and categorized according to the nature of the underlying information. The evidence summary forms the appendix to this paper and an annotated bibliography is provided in the electronic supplementary material.																		0962-8452	1471-2954		WOS:000336784500023	24850927	
J	Gogala, A.								Threatened bee species of Europe in Slovenia.								Folia Biologica et Geologica				59	2			21	43		10.3986/fbg0042				2018	2018	Three Endangered, seven Vulnerable and 40 Near Threatened species from the European Red List of Bees were recorded in Slovenia. Their distribution in Slovenia is overviewed and the importance of local populations for their survival in Europe is evaluated. Among the Endangered species the Slovenian population of Colletes graeffei is important. The species has also its locus typicus in Slovenia. Interesting is the case of Epeolus cruciger which is very numerous in Slovenia due to transition to a secondary host, Colletes hederae. Its other host, Colletes succinctus, is endangered in Slovenia.																		1855-7996			CABI:20203005809		
J	Goulson, Dave; Nicholls, Elizabeth; Botias, Cristina; Rotheray, Ellen L.				Goulson, David/A-2462-2010; Botias, Cristina/L-4918-2017	Goulson, David/0000-0003-4421-2876; Botias, Cristina/0000-0002-3891-9931			Bee declines driven by combined stress from parasites, pesticides, and lack of flowers								SCIENCE				347	6229					1255957	10.1126/science.1255957				MAR 27 2015	2015	Bees are subject to numerous pressures in the modern world. The abundance and diversity of flowers has declined; bees are chronically exposed to cocktails of agrochemicals, and they are simultaneously exposed to novel parasites accidentally spread by humans. Climate change is likely to exacerbate these problems in the future. Stressors do not act in isolation; for example, pesticide exposure can impair both detoxification mechanisms and immune responses, rendering bees more susceptible to parasites. It seems certain that chronic exposure to multiple interacting stressors is driving honey bee colony losses and declines of wild pollinators, but such interactions are not addressed by current regulatory procedures, and studying these interactions experimentally poses a major challenge. In the meantime, taking steps to reduce stress on bees would seem prudent; incorporating flower-rich habitat into farmland, reducing pesticide use through adopting more sustainable farming methods, and enforcing effective quarantine measures on bee movements are all practical measures that should be adopted. Effective monitoring of wild pollinator populations is urgently needed to inform management strategies into the future.																		0036-8075	1095-9203		WOS:000352136400030	25721506	
J	Heard, Matthew S.; Baas, Jan; Dorne, Jean-Lou; Lahive, Elma; Robinson, Alexander G.; Rortais, Agnes; Spurgeon, David J.; Svendsen, Claus; Hesketh, Helen				Spurgeon, David J/E-9466-2010; Hesketh, Helen/E-9124-2010; Svendsen, Claus/A-1250-2009	Svendsen, Claus/0000-0001-7281-647X			Comparative toxicity of pesticides and environmental contaminants in bees: Are honey bees a useful proxy for wild bee species?								SCIENCE OF THE TOTAL ENVIRONMENT				578				357	365		10.1016/j.scitotenv.2016.10.180				FEB 1 2017	2017	Threats to wild and managed insect pollinators in Europe are cause for both ecological and socio-economic concern. Multiple anthropogenic pressures may be exacerbating pollinator declines. One key pressure is exposure to chemicals including pesticides and other contaminants. Historically the honey bee (Apis mellifera spp.) has been used as an 'indicator' species for 'standard' ecotoxicological testing but it has been suggested that it is not always a good proxy for other types of eusocial and solitary bees because of species differences in autecology and sensitivity to various stressors. We developed a common toxicity test system to conduct acute and chronic exposures of up to 240 h of similar doses of seven chemicals, targeting different metabolic pathways, on three bee species (Apis mellifera spp., Bombus terrestris and Osmia bicornis). We compared the relative sensitivity between species in terms of potency between the chemicals and the influence of exposure time on toxicity. While there were significant interspecific differences that varied through time, overall the magnitude of these differences (in terms of treatment effect ratios) was generally comparable (<2 fold) although there were some large divergences from this pattern. Our results suggest that A. mellifera spp. could be used as a proxy for other bee species provided a reasonable assessment factor is used to cover interspecific variation. Perhaps more importantly our results show significant and large time dependency of toxicity across all three tested species that greatly exceeds species differences (>25 fold within test). These are rarely considered in standard regulatory testing but may have severe environmental consequences, especially when coupled with the likelihood of differential species exposures in the wild. These insights indicate that further work is required to understand how differences in toxicokinetics vary between species and mixtures of chemicals. (C) 2016 Elsevier B.V. All rights reserved.																		0048-9697	1879-1026		WOS:000390964800036	27847190	
J	HEINRICH, B								THERMOREGULATION IN BUMBLEBEES .2. ENERGETICS OF WARM-UP AND FREE FLIGHT								JOURNAL OF COMPARATIVE PHYSIOLOGY				96	2			155	166		10.1007/BF00706595				1975	1975																						WOS:A1975V385900009		
J	HEINRICH, B								KEEPING A COOL HEAD - HONEYBEE THERMOREGULATION								SCIENCE				205	4412			1269	1271		10.1126/science.205.4412.1269				1979	1979																			0036-8075			WOS:A1979HK74500022	17750151	
J	Herrera, Carlos M.				Herrera, Carlos M/A-4088-2008; Herrera, Carlos/AAS-3831-2020	Herrera, Carlos M/0000-0003-2452-3888; Herrera, Carlos/0000-0003-2452-3888			Complex long-term dynamics of pollinator abundance in undisturbed Mediterranean montane habitats over two decades								ECOLOGICAL MONOGRAPHS				89	1					e01338	10.1002/ecm.1338				FEB 2019	2019	Current notions of "pollinator decline" and "pollination crisis" mainly arose from studies on pollinators of economic value in anthropogenic ecosystems of mid-latitude temperate regions. Comprehensive long-term pollinator data from biologically diverse, undisturbed communities are needed to evaluate the actual extent of the so-called "global pollination crisis." This paper analyzes the long-term dynamics of pollinator abundance in undisturbed Mediterranean montane habitats using pollinator visitation data for 65 plant species collected over two decades. Objectives are (1) to elucidate patterns of long-term changes in pollinator abundance from the perspectives of individual plant species, major pollinator groups, and the whole plant community and (2) to propose a novel methodological implementation based on combining a planned missing data design with the analytical strength of mixed effects models, which allows one to draw community-wide inferences on long-term pollinator trends in species-rich natural habitats. Probabilistic measurements ("patch visitation probability" and "flower visitation probability" per time unit) were used to assess pollinator functional abundance for each plant species on two separate, randomly chosen years. A total of 13,054 pollinator censuses accounting for a total watching effort of 2,877,039 flower-min were carried out on 299 different dates. Supra-annual unstability in pollinator functional abundance was the rule, with visitation probability to flowering patches and/or individual flowers exhibiting significant heterogeneity between years in the majority of plant species (83%). At the plant-community level, there was a significant linear increase in pollinator functional abundance over the study period. Probability of pollinator visitation to flowering patches and individual flowers increased due to increasing visitation by small solitary bees and, to a lesser extent, small beetles. Visitation to different plant species exhibited contrasting changes, and insect orders and genera differed widely in sign and magnitude of linear abundance trends, thus exemplifying the complex dynamics of community-wide changes in pollinator functional abundance. Results of this investigation indicate that pollinator declines are not universal beyond anthropogenic ecosystems; stress the need for considering broader ecological scenarios and comprehensive samples of plants and pollinators; and illustrate the crucial importance of combining ambitious sampling designs with powerful analytical schemes to draw reliable inferences on pollinator trends at the plant community level.																		0012-9615	1557-7015		WOS:000457652200012		
J	Hofmann, Michaela M.; Zohner, Constantin M.; Renner, Susanne S.								Narrow habitat breadth and late-summer emergence increases extinction vulnerability in Central European bees								PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES				286	1898					20190316	10.1098/rspb.2019.0316				MAR 6 2019	2019	Evaluating intrinsic and extrinsic traits that predispose species to local extinction is important for targeting conservation efforts. Among the species of special concern in Europe are bees, which, along with butterflies, are the best monitored insects. Bees are most species-rich in Mediterranean-type climates with short winters, warm springs, and dry summers. In Central Europe, climate warming per se is, therefore, expected to benefit most bee species, while pesticides and the loss of habitats and plant diversity should constitute threats. Here, we use the bee fauna of Germany, which has been monitored for Red Lists for over 40 years, to analyse the effects of habitat breadth, pollen specialization, body size, nesting sites, sociality, duration of flight activity, and time of emergence during the season. We tested each factor's predictive power against changes in commonness and Red List status, using phylogenetically informed hierarchical Bayesian (HB) models. Extinction vulnerability is strongly increased in bees flying in late summer, with a statistical model that included flight time, habitat preference, and duration of activity correctly predicting the vulnerability status of 85% of the species. Conversely, spring emergence and occurrence in urban areas each reduce vulnerability, pointing to intensive land use especially harming summer-active bees, with the combination of these factors currently shifting Germany's bee diversity towards warm-adapted, spring-flying, city-dwelling species.																		0962-8452	1471-2954		WOS:000465433600019	30836868	
J	Iverson, Aaron; Hale, Casey; Richardson, Leeah; Miller, Olivia; McArt, Scott					Iverson, Aaron/0000-0001-6343-4226			Synergistic effects of three sterol biosynthesis inhibiting fungicides on the toxicity of a pyrethroid and neonicotinoid insecticide to bumble bees								APIDOLOGIE				50	5			733	744		10.1007/s13592-019-00681-0				OCT 2019	2019	Understanding how different pesticides influence bee health is inhibited by a limited knowledge about the interactions between different compounds to which bees are simultaneously exposed. Although research has demonstrated synergistic effects of some sterol biosynthesis inhibiting (SBI) fungicides on the toxicity of certain insecticides to bees, a high degree of variability exists in the relatively few SBI fungicide-insecticide interactions tested. Furthermore, most research has been conducted on honey bees, Apis mellifera, limiting our understanding of pesticide synergisms in native wild bees. We tested the effects of the SBI fungicides difenoconazole, myclobutanil, and fenhexamid on acute contact toxicity of the insecticides thiamethoxam (neonicotinoid) and bifenthrin (pyrethroid) to the common eastern bumble bee, Bombus impatiens. Based on range-finding trials, we selected a single dosage of each pesticide, with insecticides approximating LD20 values and fungicides approximating their maximum sublethal levels. We found that the triazole SBI fungicide difenoconazole interacted synergistically with bifenthrin, with a maximum synergy ratio of 1.48, while the triazole myclobutanil interacted synergistically with both bifenthrin and thiamethoxam, with maximum synergy ratios of 11.0 and 2.38, respectively. However, the hydroxyanilide SBI fungicide fenhexamid did not exhibit a synergistic effect on either insecticide. Our results suggest that certain SBI fungicides, and potentially those from particular SBI classes, may be particularly harmful to bumble bee health when co-exposure to insecticides occurs, despite their low toxicity when experienced in isolation.																		0044-8435	1297-9678		WOS:000493655800011		
J	Kerr, Jeremy T.; Pindar, Alana; Galpern, Paul; Packer, Laurence; Potts, Simon G.; Roberts, Stuart M.; Rasmont, Pierre; Schweiger, Oliver; Colla, Sheila R.; Richardson, Leif L.; Wagner, David L.; Gall, Lawrence F.; Sikes, Derek S.; Pantoja, Alberto				Schweiger, Oliver/B-4909-2008; Potts, Simon/ABF-9221-2020; Potts, Simon G/C-7250-2008; Pindar, Alana/AAC-6906-2020	Schweiger, Oliver/0000-0001-8779-2335; Potts, Simon/0000-0002-2045-980X; Potts, Simon G/0000-0002-2045-980X; Pindar, Alana/0000-0002-4273-3267; packer, laurence/0000-0002-1711-8203; Sikes, Derek/0000-0002-4336-2365; Richardson, Leif/0000-0003-4855-5737; Kerr, Jeremy/0000-0002-3972-7560			Climate change impacts on bumblebees converge across continents								SCIENCE				349	6244			177	180		10.1126/science.aaa7031				JUL 10 2015	2015	For many species, geographical ranges are expanding toward the poles in response to climate change, while remaining stable along range edges nearest the equator. Using long-term observations across Europe and North America over 110 years, we tested for climate change-related range shifts in bumblebee species across the full extents of their latitudinal and thermal limits and movements along elevation gradients. We found cross-continentally consistent trends in failures to track warming through time at species' northern range limits, range losses from southern range limits, and shifts to higher elevations among southern species. These effects are independent of changing land uses or pesticide applications and underscore the need to test for climate impacts at both leading and trailing latitudinal and thermal limits for species.																		0036-8075	1095-9203		WOS:000357664300041	26160945	
J	Kleijn, David; Raemakers, Ivo					Kleijn, David/0000-0003-2500-7164			A retrospective analysis of pollen host plant use by stable and declining bumble bee species								ECOLOGY				89	7			1811	1823		10.1890/07-1275.1				JUL 2008	2008	Understanding population declines has been the objective of a wide range of ecological studies. When species have become rare such studies are complicated because particular behavior or life history traits may be the cause but also the result of the decline of a species. We approached this problem by studying species' characteristics on specimens that were collected before the onset of their decline and preserved in natural history museums. In northwestern Europe, some bumble bee species declined dramatically during the 20th century whereas other, ecologically similar, species maintained stable populations. A long-standing debate focuses on whether this is caused by declining species having stricter host plant preferences. We compared the composition of pollen loads of five bumble bee species with stable populations and five with declining populations using museum specimens collected before 1950 in Belgium, England, and The Netherlands. Prior to 1950, the number of plant taxa in pollen loads of declining species was almost one-third lower than that in stable species even though individuals of stable and declining species generally originated from the same areas. There were no systematic differences in the composition of pollen loads between stable and declining species, but the plant taxa preferred by declining species before 1950 had experienced a stronger decline in the 20th century than those preferred by stable species. In 2004 and 2005, we surveyed the areas where bumble bees had been caught in the past and compared the composition of past and present pollen loads of the stable, but not of the by now locally extinct declining species. The number of collected pollen taxa was similar, but the composition differed significantly between the two periods. Differences in composition reflected the major changes in land use in northwestern Europe but also the spread of the invasive plant species Impatiens glandulifera. The main question now is why declining species apparently were not able to switch to less preferred food plants when stable species were. This study shows that natural history collections can play an important role in improving our understanding of the ecological mechanisms driving species population change.																		0012-9658			WOS:000258007500005	18705369	
J	Kohl, Patrick Laurenz; Rutschmann, Benjamin				Rutschmann, Benjamin/E-8161-2019	Rutschmann, Benjamin/0000-0001-6589-6408; Kohl, Patrick Laurenz/0000-0001-9278-978X			The neglected bee trees: European beech forests as a home for feral honey bee colonies								PEERJ				6						e4602	10.7717/peerj.4602				APR 6 2018	2018	It is a common belief that feral honey bee colonies (Apis mellifera L.) were eradicated in Europe through the loss of habitats, domestication by man and spread of pathogens and parasites. Interestingly, no scientific data are available, neither about the past nor the present status of naturally nesting honeybee colonies. We expected near-natural beech (Fagus sylvatica L.) forests to provide enough suitable nest sites to be a home for feral honey bee colonies in Europe. Here, we made a first assessment of their occurrence and density in two German woodland areas based on two methods, the tracing of nest sites based on forager flight routes (beelining technique), and the direct inspection of potential cavity trees. Further, we established experimental swarms at forest edges and decoded dances for nest sites performed by scout bees in order to study how far swarms from beekeeper-managed hives would potentially move into a forest. We found that feral honey bee colonies regularly inhabit tree cavities in near-natural beech forests at densities of at least 0.11-0.14 colonies/km(2). Colonies were not confined to the forest edges; they were also living deep inside the forests. We estimated a median distance of 2,600 m from the bee trees to the next apiaries, while scout bees in experimental swarms communicated nest sites in close distances (median: 470 m). We extrapolate that there are several thousand feral honey bee colonies in German woodlands. These have to be taken in account when assessing the role of forest areas in providing pollination services to the surrounding land, and their occurrence has implications for the species' perception among researchers, beekeepers and conservationists. This study provides a starting point for investigating the life-histories and the ecological interactions of honey bees in temperate European forest environments.																		2167-8359			WOS:000429848600004	29637025	
J	Kovac, Helmut; Kaefer, Helmut; Stabentheiner, Anton; Costa, Cecilia				Kafer, Helmut/AAE-8772-2021; Costa, Cecilia/U-5173-2018	Kafer, Helmut/0000-0002-6261-5794; Costa, Cecilia/0000-0001-9985-2729			Metabolism and upper thermal limits of Apis mellifera carnica and A-m. ligustica								APIDOLOGIE				45	6			664	677		10.1007/s13592-014-0284-3				NOV 2014	2014	The Western honeybees Apis mellifera carnica and A. m. ligustica are closely related subspecies living in neighbouring regions. Metabolism and the upper lethal thermal limits are crucial physiological traits, adapted in the evolutionary process to environment and climate conditions. We investigated whether samples from these two ecotypes differ in these traits. The standard metabolic rate was higher in the A. m. ligustica population only at a high temperature (T (a) similar to 40 A degrees C; dVCO(2) = 12 nl s(-1); P < 0.05), probably due to a higher body temperature (dT(thorax) = 1.5 A degrees C; P < 0.01). The critical thermal maximum of activity and respiration was similar (difference activity CTmax = 0.8 A degrees C, respiratory CTmax = 1.1 A degrees C). The lethal temperature (LT50, 8h) revealed higher tolerance and survival rates of the Ligustica bees (Carnica 50.3 A degrees C; Ligustica 51.7 A degrees C; P < 0.02). Results reveal the adaptation of the two subspecies to their historic climate conditions, possibly favouring Ligustica in a warming environment.																		0044-8435	1297-9678		WOS:000343970500002	25378763	
J	Larsson, Magnus; Franzen, Markus								Critical resource levels of pollen for the declining bee Andrena hattorfiana (Hymenoptera, Andrenidae)								BIOLOGICAL CONSERVATION				134	3			405	414		10.1016/j.biocon.2006.08.030				JAN 2007	2007	The native bee fauna provides an important ecosystem function, but a large proportion of this fauna in Europe is threatened as a result of habitat loss and fragmentation. The solitary bee Andrena hattorfiana is specialised on collecting pollen from the plant-family Dipsacaceae. In northern Europe the major pollen resource is the insect-pollinated herb Knautia arvensis. We quantified the available K. arvensis resource, measured habitat characteristics and performed a flower-visitor survey in 57 well-defined K. arvensis populations in southern Sweden. There was a strong relationship between bee and plant population sizes. In populations with A. hattorfiana present (N=26), the female bees utilised on average 39% (12-80%) of the total available pollen resource. The nest architecture and nesting biology of A. hattorfiana is described for the first time. By excavating nests, we found that the provisioning for one average bee nest (containing 6 cells) required ca. 72 inflorescences or 11 plant individuals. The results suggest a certain minimum pollen amount needed to host an A. hattorfiana population. For example, for a population of ten reproducing A. hattorfiona female with the average degree of utilisation, the critical resource was predicted as 156 +/- 16 individuals (+/- SE) of the plant K. arvensis, which corresponds to 780 inflorescences or 36,731,978 pollen grains. These findings suggest that calculations via a 'pollen budget' can predict critical resources for a given size of specialised bee population, and thereby provide a tool in conservation. (c) 2006 Elsevier Ltd. All rights reserved.																		0006-3207	1873-2917		WOS:000244385100012		
J	Leonhardt, Sara Diana; Bluethgen, Nico				Leonhardt, Sara Diana/AAI-6901-2020; Bluthgen, Nico/F-5983-2010	Leonhardt, Sara Diana/0000-0002-8154-9569; 			The same, but different: pollen foraging in honeybee and bumblebee colonies								APIDOLOGIE				43	4			449	464		10.1007/s13592-011-0112-y				JUL 2012	2012	Like many other bees worldwide, honeybees and bumblebees are threatened by human-induced disturbances. Yet some species decline and others thrive, likely due to different foraging strategies. As little is known about how resource intake translates into nutrients available to colonies, our study aimed to better understand how differences in foraging strategies may affect colony health by relating differences in pollen spectra collected to differences in nutrient composition. The Apis and Bombus colonies studied were all located at the same site, but nevertheless differed in the spectra of plant species visited for pollen collection and the quality of pollen collected. Bumblebees generally collected pollen with significantly higher pollen protein content and more essential amino acids. Unlike honeybees that tend to exploit large resource patches, bumblebees thus seem to select the "better" pollen and to focus on quality instead of quantity.																		0044-8435	1297-9678		WOS:000306214600009		
J	Loftus, J. Carter; Smith, Michael L.; Seeley, Thomas D.					Smith, Michael/0000-0002-3454-962X			How Honey Bee Colonies Survive in the Wild: Testing the Importance of Small Nests and Frequent Swarming								PLOS ONE				11	3					e0150362	10.1371/journal.pone.0150362				MAR 11 2016	2016	The ectoparasitic mite, Varroa destructor, and the viruses that it transmits, kill the colonies of European honey bees (Apis mellifera) kept by beekeepers unless the bees are treated with miticides. Nevertheless, there exist populations of wild colonies of European honey bees that are persisting without being treated with miticides. We hypothesized that the persistence of these wild colonies is due in part to their habits of nesting in small cavities and swarming frequently. We tested this hypothesis by establishing two groups of colonies living either in small hives (42 L) without swarm-control treatments or in large hives (up to 168 L) with swarm-control treatments. We followed the colonies for two years and compared the two groups with respect to swarming frequency, Varroa infesttion rate, disease incidence, and colony survival. Colonies in small hives swarmed more often, had lower Varroa infestation rates, had less disease, and had higher survival compared to colonies in large hives. These results indicate that the smaller nest cavities and more frequent swarming of wild colonies contribute to their persistence without mite treatments.																		1932-6203			WOS:000371989200010	26968000	
J	Lucchetti, Matteo A.; Kilchenmann, Verena; Glauser, Gaetan; Praz, Christophe; Kast, Christina				Glauser, Gaetan/K-7574-2017	Glauser, Gaetan/0000-0002-0983-8614			Nursing protects honeybee larvae from secondary metabolites of pollen								PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES				285	1875					20172849	10.1098/rspb.2017.2849				MAR 28 2018	2018	The pollen of many plants contains toxic secondary compounds, sometimes in concentrations higher than those found in the flowers or leaves. The ecological significance of these compounds remains unclear, and their impact on bees is largely unexplored. Here, we studied the impact of pyrrolizidine alkaloids (PAs) found in the pollen of Echium vulgare on honeybee adults and larvae. Echimidine, a PA present in E. vulgare pollen, was isolated and added to the honeybee diets in order to perform toxicity bioassays. While adult bees showed relatively high tolerance to PAs, larvae were much more sensitive. In contrast to other bees, the honeybee larval diet typically contains only traces of pollen and consists predominantly of hypopharyngeal and mandibular secretions produced by nurse bees, which feed on large quantities of pollen-containing bee bread. We quantified the transfer of PAs to nursing secretions produced by bees that had previously consumed bee bread supplemented with PAs. The PA concentration in these secretions was reduced by three orders of magnitude as compared to the PA content in the nurse diet and was well below the toxicity threshold for larvae. Our results suggest that larval nursing protects honeybee larvae from the toxic effect of secondary metabolites of pollen.																		0962-8452	1471-2954		WOS:000428940600013	29563265	
J	Maes, Dirk; Verovnik, Rudi; Wiemers, Martin; Brosens, Dimitri; Beshkov, Stoyan; Bonelli, Simona; Buszko, Jaroslaw; Cantu-Salazar, Lisette; Cassar, Louis-Francis; Collins, Sue; Dinca, Vlad; Djuric, Milan; Dusej, Goran; Elven, Hallvard; Franeta, Filip; Garcia-Pereira, Patricia; Geryak, Yurii; Goffart, Philippe; Gor, Adam; Hiermann, Ulrich; Hoettinger, Helmut; Huemer, Peter; Jaksic, Predrag; John, Eddie; Kalivoda, Henrik; Kati, Vassiliki; Kirkland, Paul; Komac, Benjamin; Koroesi, Adam; Kulak, Anatolij; Kuussaari, Mikko; L'Hoste, Lionel; Lelo, Suvad; Mestdagh, Xavier; Micevski, Nikola; Mihoci, Iva; Mihut, Sergiu; Monasterio-Leon, Yeray; Morgun, Dmitry V.; Munguira, Miguel L.; Murray, Tomas; Nielsen, Per Stadel; Olafsson, Erling; Ounap, Erki; Pamperis, Lazaros N.; Pavlicko, Alois; Pettersson, Lars B.; Popov, Serhiy; Popovic, Milos; Poeyry, Juha; Prentice, Mike; Reyserhove, Lien; Ryrholm, Nils; Sasic, Martina; Savenkov, Nikolay; Settele, Josef; Sielezniew, Marcin; Sinev, Sergey; Stefanescu, Constanti; Svitra, Giedrius; Tammaru, Toomas; Tiitsaar, Anu; Tzirkalli, Elli; Tzortzakaki, Olga; van Swaay, Chris A. M.; Viborg, Arne Lykke; Wynhoff, Irma; Zografou, Konstantina; Warren, Martin S.				Poyry, Juha/B-7487-2013; Wiemers, Martin/B-5715-2011; Kati, Vassiliki I/AAB-9418-2020; Maes, Dirk/B-1819-2009; Kuussaari, Mikko/Y-4070-2019; Settele, Josef/A-6371-2009; Popovic, Milos/AAH-2848-2020; Pettersson, Lars/AAX-3948-2020; Munguira, Miguel/L-5057-2013; Zografou, Konstantina/J-4609-2015	Poyry, Juha/0000-0002-5548-1046; Wiemers, Martin/0000-0001-5272-3903; Kati, Vassiliki I/0000-0003-3357-4556; Maes, Dirk/0000-0002-7947-3788; Kuussaari, Mikko/0000-0003-0264-9316; Settele, Josef/0000-0002-8624-4983; Popovic, Milos/0000-0003-0887-6683; Pettersson, Lars/0000-0001-5745-508X; Garcia-Pereira, Patricia/0000-0002-7149-6010; Bonelli, Simona/0000-0001-5185-8136; Goffart, Philippe/0000-0002-5495-3355; Tzortzakaki, Olga/0000-0003-1933-0133; Ryrholm, Nils/0000-0002-0385-295X; Brosens, Dimitri/0000-0002-0846-9116; Cassar, Louis Francis/0000-0001-6459-3931; Munguira, Miguel/0000-0002-1554-4380; Sasic, Martina/0000-0002-0612-5619; Zografou, Konstantina/0000-0003-4305-0238; Reyserhove, Lien/0000-0001-7484-9267			Integrating national Red Lists for prioritising conservation actions for European butterflies								JOURNAL OF INSECT CONSERVATION				23	2	SI		301	330		10.1007/s10841-019-00127-z				APR 2019	2019	Red Lists are very valuable tools in nature conservation at global, continental and (sub-) national scales. In an attempt to prioritise conservation actions for European butterflies, we compiled a database with species lists and Red Lists of all European countries, including the Macaronesian archipelagos (Azores, Madeira and Canary Islands). In total, we compiled national species lists for 42 countries and national Red Lists for 34 of these. The most species-rich countries in Europe are Italy, Russia and France with more than 250 species each. Endemic species are mainly found on the Macaronesian archipelagos and on the Mediterranean islands. By attributing numerical values proportionate to the threat statuses in the different national Red List categories, we calculated a mean Red List value for every country (cRLV) and a weighted Red List value for every species (wsRLV) using the square root of the country's area as a weighting factor. Countries with the highest cRLV were industrialised (NW) European countries such as the Netherlands, Belgium, the Czech Republic and Denmark, whereas large Mediterranean countries such as Spain and Italy had the lowest cRLV. Species for which a Red List assessment was available in at least two European countries and with a relatively high wsRLV (50) are Colias myrmidone, Pseudochazara orestes, Tomares nogelii, Colias chrysotheme and Coenonympha oedippus. We compared these wsRLVs with the species statuses on the European Red List to identify possible mismatches. We discuss how this complementary method can help to prioritise butterfly conservation on the continental and/or the (sub-)national scale.					Butterfly Conservation's 8th International SymposumButterfly Conservation's 8th International Symposum	APR 06-08, 2018APR 06-08, 2018		Univ Southampton, Southampton, ENGLANDUniv Southampton, Southampton, ENGLAND										1366-638X	1572-9753		WOS:000468183100012		
J	Manley, Robyn; Temperton, Ben; Doyle, Toby; Gates, Daisy; Hedges, Sophie; Boots, Michael; Wilfert, Lena				Temperton, Ben/AAE-2785-2021	Manley, Robyn/0000-0002-5152-4504; Doyle, Toby/0000-0003-3957-3765			Knock-on community impacts of a novel vector: spillover of emerging DWV-B from Varroa-infested honeybees to wild bumblebees								ECOLOGY LETTERS				22	8			1306	1315		10.1111/ele.13323				AUG 2019	2019	Novel transmission routes can directly impact the evolutionary ecology of infectious diseases, with potentially dramatic effect on host populations and knock-on effects on the wider host community. The invasion of Varroa destructor, an ectoparasitic viral vector in Western honeybees, provides a unique opportunity to examine how a novel vector affects disease epidemiology in a host community. This specialist honeybee mite vectors deformed wing virus (DWV), an important re-emerging honeybee pathogen that also infects wild bumblebees. Comparing island honeybee and wild bumblebee populations with and without V. destructor, we show that V. destructor drives DWV prevalence and titre in honeybees and sympatric bumblebees. Viral genotypes are shared across hosts, with the potentially more virulent DWV-B overtaking DWV-A in prevalence in a current epidemic. This demonstrates disease emergence across a host community driven by the acquisition of a specialist novel transmission route in one host, with dramatic community level knock-on effects.																		1461-023X	1461-0248		WOS:000475659400013	31190366	
J	Martin, Stephen J.; Highfield, Andrea C.; Brettell, Laura; Villalobos, Ethel M.; Budge, Giles E.; Powell, Michelle; Nikaido, Scott; Schroeder, Declan C.				Schroeder, Declan C./O-9131-2019; martin, stephen/B-5254-2009	Schroeder, Declan C./0000-0001-5991-2838; Brettell, Laura/0000-0002-6050-4804; Martin, Stephen/0000-0001-9418-053X			Global Honey Bee Viral Landscape Altered by a Parasitic Mite								SCIENCE				336	6086			1304	1306		10.1126/science.1220941				JUN 8 2012	2012	Emerging diseases are among the greatest threats to honey bees. Unfortunately, where and when an emerging disease will appear are almost impossible to predict. The arrival of the parasitic Varroa mite into the Hawaiian honey bee population allowed us to investigate changes in the prevalence, load, and strain diversity of honey bee viruses. The mite increased the prevalence of a single viral species, deformed wing virus (DWV), from similar to 10 to 100% within honey bee populations, which was accompanied by a millionfold increase in viral titer and a massive reduction in DWV diversity, leading to the predominance of a single DWV strain. Therefore, the global spread of Varroa has selected DWV variants that have emerged to allow it to become one of the most widely distributed and contagious insect viruses on the planet.																		0036-8075	1095-9203		WOS:000304905300046	22679096	
