PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	EA	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZA	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Biddinger, David J.; Joshi, Neelendra K.; Rajotte, Edwin G.; Halbrendt, Noemi O.; Pulig, Cassandra; Naithani, Kusum J.; Vaughan, Mace				Naithani, Kusum/A-5441-2009	Naithani, Kusum/0000-0003-2503-113X			An immunomarking method to determine the foraging patterns of Osmia cornifrons and resulting fruit set in a cherry orchard								APIDOLOGIE				44	6			738	749		10.1007/s13592-013-0221-x				NOV 2013	2013	The foraging patterns of Osmia cornifrons (Radoszkowski) (Megachilidae, Hymenoptera) were determined with an immunomarking method and correlated with fruit set in a commercial tart cherry orchard in Pennsylvania. Adults of O. cornifrons were self-marked with chicken egg-white protein powder from a dispenser nest box placed at the center of the study orchard at early bloom. Flower samples were collected from randomly selected trees (n = 30) located at different distances from the nest box. Flowers were analyzed for the presence of immunomarker protein with enzyme-linked immunosorbent assay. Foraging patterns were determined by measuring the distance and direction of marked flowers from the nest box. While marked flowers were found out to 55 m (maximum distance sampled), most marked flowers were found within 35 m from the nest and the percentage of marked flowers declined rapidly beyond that distance. Fruit density per limb cross-sectional area (cm(2)) in the study orchard was significantly higher than in the orchard without O. cornifrons, indicating the value of O. cornifrons as pollinators in increasing fruit yield in tart cherries.																		0044-8435	1297-9678		WOS:000325615200012		
J	Biddinger, David J.; Robertson, Jacqueline L.; Mullin, Chris; Frazier, James; Ashcraft, Sara A.; Rajotte, Edwin G.; Joshi, Neelendra K.; Vaughn, Mace				Serrano, Jose/A-2854-2009	Serrano, Jose/0000-0002-1565-5216			Comparative Toxicities and Synergism of Apple Orchard Pesticides to Apis mellifera (L.) and Osmia cornifrons (Radoszkowski)								PLOS ONE				8	9					e72587	10.1371/journal.pone.0072587				SEP 9 2013	2013	The topical toxicities of five commercial grade pesticides commonly sprayed in apple orchards were estimated on adult worker honey bees, Apis mellifera (L.) (Hymenoptera: Apidae) and Japanese orchard bees, Osmia cornifrons (Radoszkowski) (Hymenoptera: Megachilidae). The pesticides were acetamiprid (Assail 30SG), lambda-cyhalothrin (Warrior II), dimethoate (Dimethoate 4EC), phosmet (Imidan 70W), and imidacloprid (Provado 1.6F). At least 5 doses of each chemical, diluted in distilled water, were applied to freshly-eclosed adult bees. Mortality was assessed after 48 hr. Dose-mortality regressions were analyzed by probit analysis to test the hypotheses of parallelism and equality by likelihood ratio tests. For A. mellifera, the decreasing order of toxicity at LD50 was imidacloprid, lambda-cyhalothrin, dimethoate, phosmet, and acetamiprid. For O. cornifrons, the decreasing order of toxicity at LD50 was dimethoate, lambda-cyhalothrin, imidacloprid, acetamiprid, and phosmet. Interaction of imidacloprid or acetamiprid with the fungicide fenbuconazole (Indar 2F) was also tested in a 1:1 proportion for each species. Estimates of response parameters for each mixture component applied to each species were compared with dose-response data for each mixture in statistical tests of the hypothesis of independent joint action. For each mixture, the interaction of fenbuconazole (a material non-toxic to both species) was significant and positive along the entire line for the pesticide. Our results clearly show that responses of A. mellifera cannot be extrapolated to responses of O. cornifrons, and that synergism of neonicotinoid insecticides and fungicides occurs using formulated product in mixtures as they are commonly applied in apple orchards.																		1932-6203			WOS:000326405300014	24039783	
J	Bond, DA; Kirby, EJM								Anthophora plumipes (Hymenoptera : Anthophoridae) as a pollinator of broad bean (Vicia faba major)								JOURNAL OF APICULTURAL RESEARCH				38	3-4			199	203		10.1080/00218839.1999.11101010				1999	1999	The solitary bee, Anthophora plumipes, was observed to visit flowers of autumn-sown broad beans (Vicia faba major) positively and in greater numbers than Bombus hortorum, B. pascuorum or Apis mellifera. There were also more flowers visited per minute by each Anthophora plumipes insect than by each B. pascuorum. If this were to be confirmed by further observations it may be concluded that solitary bees are of greater economic importance than previously supposed.																		0021-8839	2078-6913		WOS:000084679200009		
J	BOSCH, J				Bosch, Jordi/K-8752-2016	Bosch, Jordi/0000-0002-8088-9457			PARASITISM IN WILD AND MANAGED POPULATIONS OF THE ALMOND POLLINATOR OSMIA-CORNUTA LATR (HYMENOPTERA, MEGACHILIDAE)								JOURNAL OF APICULTURAL RESEARCH				31	2			77	82		10.1080/00218839.1992.11101266				1992	1992	The potential threat of parasites to Osmia cornuta populations managed for almond pollination was analysed. Rates of parasitism were measured in both managed and wild trap-nested populations. Only two parasites, the drosophilid fly Cacoxenus sp., and the cleptoparasitic mite Chaetodactylus osmiae, were found in wild populations, but their rates of parasitism rarely exceeded 10%. Cacoxenus was never found in managed populations, but the torymid wasp Monodontomerus obsoletus caused serious damage in some populations when bee cocoons were made accessible by extricating them from nesting materials in the laboratory. Chaetodactylus osmiae was also present in managed populations but in low numbers. In 1991, a population of O. cornuta was released in an almond orchard. As opposed to other releases in which 'clean' populations were used, in this release some cells infested with C. osmiae, Cacoxenus sp., and M. obsoletus were intentionally introduced with the bee population. No cell was reparasitized by Cacoxenus sp., because by the time these drosophilids became adults the flying season of the O. cornuta population was almost over. On the other hand, the number of cells infested with C. osmiae mites increased to six times the number of infested cells originally introduced. Most M. obsoletus developed normally, and parasitism by this wasp increased slightly (from 20 to 30 cells). As O. cornuta flies very early in the season when few species of parasites or nest destroyers are active, the diversity of associated fauna is usually lower in O. cornuta nests than in nests of other, related, later-flying species such as O. rufa and O. tricornis.																		0021-8839			WOS:A1992KX72500004		
J	Cane, James H.				Cane, James H/C-1636-2019	Cane, James H/0000-0002-4745-382X			A native ground-nesting bee (Nomia melanderi) sustainably managed to pollinate alfalfa across an intensively agricultural landscape								APIDOLOGIE				39	3			315	323		10.1051/apido:2008013				MAY-JUN 2008	2008	The world's only intensively managed ground-nesting bee, the alkali bee (Nomia melanderi Cockerell), has been used for >50 years as an effective pollinator of alfalfa (Medicago sativa L.) grown for seed in the western USA. Across a 240 km(2) watershed in Washington, the 24 most populous of 56 nest sites found were annually surveyed for nesting bees for 8 years. Alkali bees multiplied 9-fold to 17 million females, the largest reported metapopulation of non-social bees. Several sites have remained populous for an unprecedented 50 years. The most populous nesting bed (1.5 ha) grew to 5.3 million nesting females (median = 278 nests/m(2)), the largest bee nesting aggregation ever recorded. This first-ever exhaustive landscape-level survey for any non-social bee reveals that even amid intensive conventional agriculture, a native bee can sustainably multiply to vast numbers, its nesting aggregations persisting for decades.																		0044-8435	1297-9678		WOS:000256154100004		
J	Cane, James H.; Neff, John L.				Cane, James H/C-1636-2019	Cane, James H/0000-0002-4745-382X			Predicted fates of ground-nesting bees in soil heated by wildfire: Thermal tolerances of life stages and a survey of nesting depths								BIOLOGICAL CONSERVATION				144	11			2631	2636		10.1016/j.biocon.2011.07.019				NOV 2011	2011	Periodic wildfire defines plant community composition and dynamics in many of the world's semi-arid biomes, whose climates and floras also favor wild bee diversity. Invasive flammable grasses, deforestation, historical fire suppression and human ignition are increasing fire frequency and intensifying its severity, as well as introducing fire to previously fireproof biomes. In many of these habitats, bees are key pollinators. Many, often most of the solitary bee species and individuals in these biomes nest underground (so-called "mining" bees). To evaluate their susceptibility to fire, we tested heat tolerances of bees' four life stages using an experimental design that mimicked heat conduction dynamics of natural soils. All life stages survived heating of up to 45 degrees C for 27 min, but none survived heating at 54 degrees C for 9 min; the pupal stage survived best. At near-lethal temperatures, more prolonged heating caused more mortality. These data were related to published studies of heat penetration depths in soil during fire and an exhaustive compilation of published nesting depths reported for mining bees. We conclude that a small fraction (9%) of the shallowest-nesting mining bee species is likely to die from soil heating by wildfire. Among these, ground-nesting megachilids (Osmia, Megachile) will be most vulnerable, owing to their shallow horizontal nests. Because mining bees prevail in most biomes of the temperate zone, any vegetation rehabilitation efforts should therefore expect that bee communities will largely survive the immediate effects of wildfire, and therefore will need pollen and nectar resources in the year(s) after fire. Published by Elsevier Ltd.																		0006-3207	1873-2917		WOS:000295442900011		
S	Cane, JH				Cane, James H/C-1636-2019	Cane, James H/0000-0002-4745-382X	Richards, KW		Ground-nesting bees: The neglected pollinator resource for agriculture								SEVENTH INTERNATIONAL SYMPOSIUM ON POLLINATION - POLLINATION: FROM THEORY TO PRACTISE		ACTA HORTICULTURAE			437			309	324		10.17660/ActaHortic.1997.437.38				1997	1997	Bees have been pollinating a substantial fraction of Earth's flowering plants for over 100 million years, but fewer than 10 of the available 20 000 non-parasitic bee species have been managed for agricultural pollination. These include the honey bee (Apis mellifera): alfalfa leafcutting bee (Megachile rotundata), alkali bee (Nomia melanderi), and several species each of mason bees (Osmia spp.) and Bumblebees (Bombus spp.). Among these managed pollinators, only the alkali bee nests in the ground, although ground-nesting bee taxa predominate outside of the lowland tropics. Despite their many desirable qualities for agricultural pollination, including fixed host fidelity (oligolecty), superior pollination efficiencies, reliable synchronization with bloom and gregarious nesting habits, ground-nesting bees have generally defied attempts at manipulative management.Progress in managing ground-nesting bees has been impeded by our limited insights into the sensory cues and behavioral mechanisms responsible for nest site philopatry and the recruitment of females into conspecific nesting aggregations. Candidate cues include olfactory attractants (mandibular, labial and Dufour's gland secretions), visual landmarks and soil quality. The olfactory cues are likely recognized instinctively or by imprinting, possibly at eclosion. In contrast, visual cues are probably learned during orientation flights, as is known for Apis and several sphecid wasps. Specific hypotheses are reviewed and possible experimental designs are proposed in the hope of encouraging resolution of these long-standing, fundamental facets of bee biology.					7th International Symposium on Pollination, Pollination - From Theory to Practise7th International Symposium on Pollination, Pollination - From Theory to Practise	JUN 23-28, 1996JUN 23-28, 1996	Int Soc Hort SciInt Soc Hort Sci	LETHBRIDGE, CANADALETHBRIDGE, CANADA										0567-7572		90-6605-978-8	WOS:000071737300038		
J	Carvalheiro, Luisa Gigante; Veldtman, Ruan; Shenkute, Awraris Getachew; Tesfay, Gebreamlak Bezabih; Pirk, Christian Walter Werner; Donaldson, John Sydney; Nicolson, Susan Wendy				Nicolson, Sue W/B-4734-2012; Pirk, Christian/E-4180-2010; Carvalheiro, Luisa/D-9414-2012; Veldtman, Ruan/I-1131-2019; Donaldson, John/F-6833-2011	Pirk, Christian/0000-0001-6821-7044; Carvalheiro, Luisa/0000-0001-7655-979X; Donaldson, John/0000-0002-7930-1695; Nicolson, Susan/0000-0001-6024-9383			Natural and within-farmland biodiversity enhances crop productivity								ECOLOGY LETTERS				14	3			251	259		10.1111/j.1461-0248.2010.01579.x				MAR 2011	2011	P>Ongoing expansion of large-scale agriculture critically threatens natural habitats and the pollination services they offer. Creating patches with high plant diversity within farmland is commonly suggested as a measure to benefit pollinators. However, farmers rarely adopt such practice, instead removing naturally occurring plants (weeds). By combining pollinator exclusion experiments with analysis of honeybee behaviour and flower-visitation webs, we found that the presence of weeds allowed pollinators to persist within sunflower fields, maximizing the benefits of the remaining patches of natural habitat to productivity of this large-scale crop. Weed diversity increased flower visitor diversity, hence ameliorating the measured negative effects of isolation from natural habitat. Although honeybees were the most abundant visitors, diversity of flower visitors enhanced honeybee movement, being the main factor influencing productivity. Conservation of natural patches combined with promoting flowering plants within crops can maximize productivity and, therefore, reduce the need for cropland expansion, contributing towards sustainable agriculture.																		1461-023X	1461-0248		WOS:000287528600006	21244594	
J	Dafni, Amots; Kevan, Peter; Gross, Caroline L.; Goka, Koichi				Management, Ecosystem/C-2259-2011				Bombus terrestris, pollinator, invasive and pest: An assessment of problems associated with its widespread introductions for commercial purposes								APPLIED ENTOMOLOGY AND ZOOLOGY				45	1			101	113		10.1303/aez.2010.101				FEB 2010	2010	Bombus terrestris L. (Apidae) is a native of temperate Eurasia and has been moved around the world since the 1800s. Dispersal of B. terrestris gained momentum in the 1980s when bees were reared artificially in Europe and supplied commercially for greenhouse pollination services. Very early after its commercial introduction, it was recognized that this species is invasive, can island hop to new locations and may disturb local ecosystems. The invasive characteristics of B. terrestris are: high migration ability, early seasonal emergence, high adaptability under adverse climatic conditions in various habitats, generalist or polylectic foraging strategies, enabling it to work a wide variety of flowers for resources, foraging over wide distances, a thermoregulatory metabolism that enables it to withstand low temperatures, no natural enemies to check population growth in areas outside its natural range, and it may develop two reproductive cycles in a year (bivoltine) in a newly colonized area. In addition, commercial bees produce more gynes and are better competitors than the local conspecific populations and may replace them in the likely event of an escape. The documented evidence on invasive impact of B. terrestris on natural ecosystems includes: negative interactions with local bee fauna, competition for nest sites with, and genetic contamination of, local Bombus spp., spread of parasites and pathogens and negative interactions with plant reproductive capacity. We discuss the possible measures that must be taken to minimize the B. terrestris invasion on local as well as on global levels.																		0003-6862	1347-605X		WOS:000276579400013		
J	Dahlberg, Linda; Hauser, Martin; Yanega, Doug								Japanese carpenter bee, Xylocopa appendiculata Smith 1852 (Hymenoptera: Apidae) potentially established in Santa Clara County, first record for North America								PAN-PACIFIC ENTOMOLOGIST				89	4			226	229		10.3956/2013-22.1				OCT 2013	2013	The Japanese carpenter bee Xylocopa appendiculata Smith 1852, native to China and Japan, is reported for the first time in North America based on specimens from Santa Clara County, California, recorded in 2012 and 2013.																		0031-0603	2162-0237		WOS:000329538300004		
J	DALY, HV								BIOLOGICAL STUDIES ON CERATINA DALLATORREANA AN ALIEN BEE IN CALIFORNIA WHICH REPRODUCES BY PARTHENOGENESIS (HYMENOPTERA - APOIDEA)								ANNALS OF THE ENTOMOLOGICAL SOCIETY OF AMERICA				59	6			1138	&		10.1093/aesa/59.6.1138				1966	1966																			0013-8746			WOS:A19668525500017		
J	Donovall, Leo R., III; vanEngelsdorp, Dennis				vanEngelsdorp, Dennis/E-7934-2010				A Checklist of the Bees (Hymenoptera: Apoidea) of Pennsylvania								JOURNAL OF THE KANSAS ENTOMOLOGICAL SOCIETY				83	1			7	24		10.2317/JKES808.29.1				JAN 2010	2010	The initial results of the first formal survey of the bee fauna of Pennsylvania are reported. Specimens were examined from some 20 private, research and institutional collections in and around the state, as well as from pan-trapping and sweep-netting results from three years (2005-2007) of surveying by the Pennsylvania Department of Agriculture (PDA) Apiary Inspection Service. Of the 371 species reported here, 150 are new state records, including 27 of the 98 species found in the PDA surveys. Non-native species are indicated along with the earliest year of collection in the state and, for all species, the range of collection dates and the most recent year of collection are reported.																		0022-8567	1937-2353		WOS:000277347500002		
J	Donovan, B. J.								Interactions between native and introduced bees in New Zealand.								New Zealand Journal of Ecology				3				104	116						1980	1980	There are about 40 species of native bees in New Zealand, 36 of which belong to the Colletidae family, and the rest to the Halictidae. Introduced species include Apis mellifera, 4 Bombus species, and Nomia melanderi and Megachile rotundata. Honeybees in commercial apiaries, and other introduced species, forage mainly on introduced plants, but some honeybees do compete with native bees on native plants. The peak of foraging by native bees occurs at the season of the main honey flow, when there is most food. It is thought that competition for nest sites does not occur. It is concluded that the introduced species do not have a deleterious effect on native species; much more information on the latter is needed. P. Walker																		0110-6465			CABI:19810212048		
J	DONOVAN, BJ								OCCURRENCE OF THE AUSTRALIAN BEE HYLEOIDES-CONCINNA (HYMENOPTERA, COLLETIDAE) IN NEW-ZEALAND								NEW ZEALAND JOURNAL OF ZOOLOGY				10	4			345	347		10.1080/03014223.1983.10423929				1983	1983																			0301-4223			WOS:A1983SH49300004		
J	Downing, Jason L.; Liu, Hong								Friend or foe? Impacts of the introduced tropical oil bee Centris nitida on a threatened and specialized native mutualism in Southern Florida								BIOLOGICAL INVASIONS				14	10			2175	2185		10.1007/s10530-012-0223-z				OCT 2012	2012	While we understand a great deal on the impacts of introduced generalist pollinators on the native ecosystems, very little is known about the impacts of naturalized specialist pollinators. The oil-collecting bee Centris nitida, which has recently naturalized in southern Florida, has been identified as a novel participant in an endemic specialized mutualism between Byrsonima lucida, a threatened native oil plant, and Centris errans, its sole native pollinator. In this study, we determined the impacts of this novel pollinator on B. lucida by assessing the degree of its pollen limitations in sites with and without the introduced oil bee, as well as in natural and garden settings. We also compared the key processes of pollination for both of the Centris bee species. The degrees of pollen limitation sustained by B. lucida were similar among sites with or without the introduced oil bee, and among natural or garden sites. The native oil bee's visitation rates (no. of visits/minute/flower) to B. lucida plants were not significantly reduced at sites where the introduced oil bees were present. The native oil bee had a lower foraging rate (no. of flowers visited/minute) and was a less efficient pollinator than the introduced oil bee. There has been no observed negative impact to either the native oil plant or bee, the introduced bee is absent in most natural areas, and it is also possible that the bee may arrive naturally given the trend in global warming. In light of these facts, we do not recommend any management action towards this introduced oil bee.																		1387-3547	1573-1464		WOS:000308037700017		
J	EICKWORT G C								2 EUROPEAN SPECIES OF CHELOSTOMA ESTABLISHED IN NEW-YORK STATE USA HYMENOPTERA MEGACHILIDAE								Psyche (Cambridge)				87	3-4			315	324		10.1155/1980/24124				1980	1980	The Palearctic species C. campanularum (Kirby) and C. fuliginosum (Panzer) have recently become established in central New York State. Mitchell's key to eastern USA megachilid genera is revised to include Chelostoma. [Also included in the key are Heriades, Ashmeadiella, Prochelostoma, Hoplitis and Osmia.] They are distinguished from similar New York Megachilidae (Prochelostoma and Hoplitis) by the shape of metasomal tergum VII of the males and the clypeal apex of the females. Both species are oligolectin on bellflowers, Campanula, and construct nests in pre-existing cavities, primarily in old wood. Nine exotic species of megachilid bees are established in North America, of which 4 are known only from New York State [Hoplitis anthocopoides (Schenck), Anthidium manicatum (L.), C. fuliginosum and C. campanularum].																		0033-2615			BCI:BCI198273025463		
J	EICKWORT G C								HOPLITIS-ANTHOCOPOIDES A EUROPEAN MASON BEE ESTABLISHED IN NEW-YORK STATE HYMENOPTERA MEGACHILIDAE								Psyche (Cambridge)				77	2			190	201		10.1155/1970/95408				1970	1970																			0033-2615			BCI:BCI197253026180		
